"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial","sid"
"Human_Breast_Andersson_10142021_ST_A3_13x15",0.0275033748351745,0.0326661159739253,0.0112794940854616,0.0107013867649004,0.00856866829184716,0.0096325779957839,0.0330244232730137,0.0477131391852666,0.818910819594627,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_13x16",0.0203309783919357,0.0426106503815473,0.0328835792563322,0.00861704767520266,0.00771415614985471,0.0280110912097721,0.0080822298748128,0.0417684954877636,0.809981771572779,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_13x17",0.0308680426801904,0.10588415383026,0.0305499874606969,0.00915839843170116,0.00596226888641939,0.0275066953202506,0.00844893862851617,0.0583777488342699,0.723243765927695,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_13x18",0.0790986792245393,0.056463918829953,0.0142771918054089,0.0131317722629905,0.00873777021927715,0.0370131346218172,0.0214262917771479,0.22390993058237,0.545941310676496,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_13x19",0.0399472726310566,0.060776847312334,0.0139565705946389,0.021716688242834,0.020617789186475,0.0192951828411663,0.00973360399969403,0.0823793987157895,0.731576646476012,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_13x20",0.0388763987316935,0.0379049664363105,0.0123391163845738,0.0231720263987427,0.0189629268175256,0.0122640750066198,0.0113914638951435,0.108983739801278,0.736105286528112,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_13x21",0.0323675409665051,0.0308058947652435,0.0127991566524833,0.0137997155601078,0.0194306085250831,0.00765615755414182,0.0202597965480275,0.0781700930064095,0.784711036421998,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_13x22",0.033736449141684,0.0201250634117281,0.0152507471710199,0.0112056151596319,0.0171153808170138,0.00900149434408934,0.00960029779218083,0.273501538439106,0.610463413723547,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_13x23",0.0205435322185393,0.0535629231894659,0.0217477216975127,0.00491519881152993,0.0258942266281962,0.0105211392161637,0.0093264845911496,0.245259038178249,0.608229735469194,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_13x24",0.148185315895263,0.140565805989174,0.0222243684870607,0.00653903998533657,0.00990097713550836,0.0875591902837038,0.00604057559416427,0.176418399311087,0.402566327318703,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_13x25",0.0835277205355736,0.0802635670435425,0.0363217184297853,0.0193720836107588,0.0493966583608993,0.0482778880793592,0.010892895566931,0.26995878502388,0.40198868334927,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_13x26",0.1042376519484,0.0719366344691339,0.0151876837138969,0.0446447824946792,0.0450275839246842,0.0771168659847491,0.017442142231001,0.263264867664197,0.361141787569259,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_13x27",0.0848909700539722,0.0681192727542003,0.0251463202435748,0.0181156213562679,0.0130558238086117,0.0160551208932676,0.0153952818953956,0.2037574921852,0.55546409680951,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_14x12",0.0780923349744911,0.112759885141402,0.0386269619620875,0.0102865866484149,0.0159612979949559,0.0513607341381803,0.00934410963093966,0.168992495096312,0.514575594413216,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_14x13",0.0754145762241637,0.0756416009110262,0.0188891921410671,0.00945950308367664,0.0154223170835348,0.0214890453372394,0.0116740045847182,0.0292551753641534,0.742754585270421,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_14x14",0.0426948378957334,0.0575164308564413,0.0144402407516246,0.00300521672963183,0.00448387658798181,0.010321726980066,0.00662424613646975,0.02825955377288,0.832653870289171,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_14x15",0.0558038899906202,0.0358479293114124,0.0197165029807871,0.0116080814214676,0.0138702826220284,0.0203332421528265,0.00579480820244396,0.205261706219646,0.631763557098767,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_14x16",0.0804814979316646,0.0307837385122495,0.0185513120014606,0.0114610117508447,0.0183499055342475,0.0147382773098654,0.0257668551871762,0.185339777766324,0.614527624006168,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_14x17",0.0652780420889075,0.0216692484372079,0.00772188220785941,0.0205379581930162,0.00532857007199444,0.0304633162981907,0.00389749143538036,0.129770774013045,0.715332717254398,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_14x18",0.14790043506843,0.107056311960548,0.0551396668329938,0.0119629710338141,0.0230183222554499,0.0432507204565426,0.00964127876050301,0.0978496622724241,0.504180631359295,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_14x19",0.0410901200082733,0.0473117252967091,0.0250094651255165,0.00940058458962802,0.0136900324878256,0.0083720402399116,0.00778022468270243,0.029648890977986,0.817696916591447,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_14x20",0.0671397196998208,0.032033697143237,0.0246345665656275,0.0202039490121383,0.0182575056623313,0.0134008379967707,0.0227272281521831,0.234624479244717,0.566978016523174,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_14x21",0.0357350189837653,0.0671435674177866,0.0191381927485811,0.0141661257086406,0.0299432072908081,0.0251402582613587,0.0176064124301473,0.0624586904001448,0.728668526758768,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_14x22",0.0507598665150143,0.0249499604678691,0.0190969749182846,0.0196094490311749,0.01927260056526,0.00911686340135078,0.00981414159624373,0.073463621796732,0.77391652170807,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_14x23",0.0567048404368516,0.0390458709898691,0.0258282263831836,0.0145505003874409,0.024779717359084,0.019092451482048,0.0105140845408046,0.147592337551625,0.661891970869093,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_14x24",0.0375421971934171,0.132343435833663,0.0195279338239894,0.00330764076317259,0.012695261587911,0.0389984823725768,0.00389007034217072,0.0333599573656907,0.718335020717409,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_14x25",0.0579643646763398,0.0246996856506977,0.0143870016711195,0.0107984015231215,0.0242495034099519,0.0468639433754533,0.00912746320042759,0.221355163413936,0.590554473078952,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_14x26",0.121300150168561,0.0873851294913785,0.0326437062611425,0.0121540492511348,0.0193889556794409,0.0139390724637788,0.0151407585761528,0.146243619614236,0.551804558494175,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_14x27",0.0458276392454739,0.0268159917189609,0.0250899027369161,0.0101810606718875,0.00457137071743252,0.00773936313216427,0.00695056196158467,0.303714918384227,0.569109191431353,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_15x11",0.0578098357090533,0.0550231625402105,0.0235854004470257,0.00881046069961254,0.0187727845618639,0.0295616382227151,0.0101057970095348,0.0975294875998863,0.698801433210098,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_15x12",0.137195488953881,0.0666153213841857,0.0209235313502907,0.0083561029959241,0.0160344928129325,0.0253163967017989,0.0158484991505451,0.0639071740521606,0.645802992598282,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_15x13",0.0365906308857679,0.0592622933094724,0.0128978826336195,0.00183883810078838,0.00402048196317278,0.0102759208354863,0.0097267409657807,0.0300959024263552,0.835291308879557,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_15x14",0.0277215098815928,0.0420221400580948,0.00854345270539069,0.00523882731178261,0.00713726348168453,0.0132257070950906,0.00874402382916308,0.149870329209423,0.737496746427778,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_15x15",0.146182582124723,0.0321687821107197,0.0105911974886261,0.00909699005716226,0.00697409806849606,0.0132416199959684,0.0116072380591856,0.100367835557744,0.669769656537374,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_15x16",0.0883445953506534,0.0698290222666429,0.0220610413331189,0.0102231708357901,0.0114494281614607,0.0248282856147692,0.0487683209193046,0.0275623676872258,0.696933767831034,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_15x17",0.0482563440348672,0.0667263811624866,0.0189221742221449,0.0134654671552804,0.0193845164878809,0.0465523072368185,0.0107241551934136,0.203295166573377,0.572673487933731,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_15x18",0.0453583516174555,0.0557021942393437,0.0146008927307771,0.00609426760878989,0.0113773898174286,0.0172470066777566,0.0121874762276698,0.0533655691754056,0.784066851905373,"Human_Breast_Andersson_10142021_ST_A3"
