"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial","sid"
"Human_Breast_Andersson_10142021_ST_C2_20x19",0.0436082212847936,0.096297403574977,0.0399819977619036,0.0321097152058711,0.09140435704443,0.0431408898211446,0.0359233974085656,0.16878160418085,0.448752413717465,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_20x20",0.0347808095417901,0.188728368722431,0.0223335259910231,0.0055914247388724,0.00787684839688439,0.103359403889871,0.00718406399608318,0.291279273159944,0.338866281563101,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_20x21",0.0733790109337991,0.0954053755391794,0.0558825963259173,0.0147811538223122,0.00866676134399345,0.047472668768865,0.0142387116251104,0.389442932238249,0.300730789402574,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_20x22",0.060135379899588,0.162739127729076,0.0302454763423105,0.00667906901577539,0.0145592615391675,0.034630766613693,0.0113956495542706,0.377473399866568,0.302141869439551,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_20x23",0.0517536367804022,0.103291841856971,0.0361058462592635,0.0177312944700039,0.0285951759010269,0.0481710552270433,0.0255880109933772,0.343193920149368,0.345569218362544,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_20x24",0.0756903867574711,0.121003164312338,0.034964581840308,0.0207296593122871,0.0325205338789362,0.0809618555262566,0.02724294605956,0.314102101625462,0.292784770687381,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_20x25",0.0538681322873479,0.126811997366375,0.0485111261500254,0.0174719310879968,0.0250731169602011,0.0851362932656403,0.0111033769335147,0.406952574993765,0.225071450955134,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_20x26",0.0201887755905263,0.109567360088385,0.0453425728366026,0.00929865488398534,0.0116200580494703,0.080064275243482,0.00646146351573328,0.501731476458093,0.215725363333722,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_20x27",0.0505476188448854,0.116544991537746,0.0498719292993914,0.0120785150953917,0.0201588225018879,0.103175889028543,0.00979820257140467,0.430736842670803,0.207087188449947,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_20x28",0.0589367558745998,0.0940385902448089,0.0569054529000446,0.0142332439830395,0.0889148589525254,0.104265391661382,0.0066523750133953,0.382476052102556,0.193577279267648,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_21x15",0.0936522489413129,0.1881765012772,0.0411965719858261,0.00527536139020155,0.00781796823466298,0.0147760172624067,0.0133751758428087,0.183462119445629,0.452268035619952,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_21x16",0.0404266767669054,0.119678980002802,0.00905039231236439,0.010309007950403,0.0152595913784535,0.0375920693227018,0.00880506873771802,0.288038850233527,0.470839363295125,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_21x17",0.0736212821963595,0.153063144601559,0.0903662548170166,0.00140757639570361,0.00405333207786779,0.0367536851897412,0.00417266520310099,0.468377565746932,0.168184493771719,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_21x18",0.0317246712776784,0.127969443412229,0.0318863514628473,0.00440742928630882,0.0153020635569812,0.0514315028597432,0.013189739437626,0.378593641792457,0.345495156914129,"Human_Breast_Andersson_10142021_ST_C2"
