"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial","sid"
"Human_Breast_Andersson_10142021_ST_H3_12x19",0.0373117299443869,0.0574286198804731,0.0562718106691046,0.0546133841277028,0.0906121594237479,0.0744761264255845,0.0708008950410118,0.182391630637788,0.376093643850201,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_12x20",0.169450097783288,0.11022080817154,0.0400453142782066,0.0244132233251422,0.108310253277666,0.103583405017227,0.0696229370985805,0.060387524262448,0.313966436785902,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_12x21",0.120107564810971,0.094395959858553,0.0636353502641316,0.0761379357537093,0.225917431682194,0.123347105206173,0.061031288950852,0.0918117579931743,0.143615605480241,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_12x22",0.0842350989477631,0.0890998554974046,0.0252319509113085,0.0940545126273776,0.114925705460101,0.0898783409584039,0.116399327685254,0.212950884728146,0.173224323184242,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_12x23",0.139423191019019,0.0717352214483252,0.0474566679895352,0.091712107407582,0.3859510474674,0.0880196580426724,0.0615354682281886,0.0708502256810317,0.0433164127162461,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_12x24",0.0779688204052706,0.0718902144995693,0.0444393785045653,0.0828562459441746,0.0506521431598029,0.0962592743903816,0.04187881055188,0.452468302992769,0.0815868095515865,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_12x25",0.0494487881910252,0.0782532026535987,0.0224754046275829,0.163788112455156,0.30916163467357,0.0761194414301282,0.0362250655041613,0.210654583899905,0.053873766564873,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_12x26",0.0960041812183806,0.0213089704938418,0.00930889606620609,0.0988527332495176,0.0409912273606497,0.0845192941345275,0.141830786971392,0.0274258273581839,0.479758083147301,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_12x27",0.0923812774744831,0.0595457749162263,0.056947797871409,0.0811105653001113,0.162766494559148,0.0858808508566536,0.0343791958704934,0.270977824012204,0.156010219139271,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_12x28",0.241328733617748,0.0373723559313926,0.0357690736815758,0.0951996152568322,0.129637753371179,0.120475244716761,0.0513981871651657,0.0801386030204141,0.208680433238931,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_12x31",0.0253915352597979,0.03471685222305,0.0166505424711935,0.0674227263186477,0.0587127913600373,0.0281942602658005,0.105417889494831,0.174426404303112,0.48906699830353,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_12x32",0.156310767805811,0.0899140439921342,0.0482877874173125,0.0495148143781795,0.0884717049448641,0.0870844766694013,0.104047641558251,0.0760859618432178,0.300282801390829,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_12x33",0.18733536539387,0.097611064997221,0.0227967323503634,0.0307753085966458,0.114460324980906,0.0947259896424428,0.0267506874251663,0.303701856838256,0.121842669775129,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_12x34",0.0715404304982368,0.0674603531167893,0.0296552170643395,0.0843369990232227,0.177751955119444,0.133801970194109,0.0356087318190805,0.267896622042041,0.131947721122737,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_13x10",0.0547137256268856,0.0244982051977038,0.0246833309932071,0.00357292967692712,0.0206201691850313,0.0153877623282254,0.26222113735742,0.562329465693787,0.0319732739408128,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_13x11",0.076057260816107,0.0525125100295342,0.034833778884826,0.021559102370394,0.0615843556210477,0.0912532735079554,0.142805102991362,0.486904287035886,0.032490328742887,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_13x12",0.0556459435619301,0.0278607955786573,0.127744049495274,0.0930983327341376,0.0384644566264942,0.0884790751682077,0.100433133112703,0.381500200806045,0.0867740129165505,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_13x13",0.0839528820843958,0.063435481973829,0.0225965371453743,0.305625017798974,0.0824614373359455,0.0593545884289766,0.0404463018930438,0.280143097404469,0.0619846559349925,"Human_Breast_Andersson_10142021_ST_H3"
