"","X","Endothelial","CAFs","PVL","B.cells","T.cells","Myeloid","Normal.Epithelial","Plasmablasts","Cancer.Epithelial","sid","invasive.cancer","stroma","lymphocyte","others"
"83","Human_Breast_He_06222020_ST_BC23895_C2_7x14",0.0431778023355074,0.00334650013381743,0.0127962338634448,0.000820957400609497,0.00121473452677958,0.00126537343189341,0.0483308344848079,0.431600539087559,0.457447024735581,"Human_Breast_He_06222020_ST_BC23895_C2",0.457447024735581,0.0593205363327696,0.433636231014948,0.0495962079167013
"84","Human_Breast_He_06222020_ST_BC23895_C2_7x15",0.00982017217016052,0.00169838497718631,0.00109549200874989,0.00294858473720284,0.00145582925691388,0.00142132710215066,0.0833074419787247,0.49945160134808,0.398801166420831,"Human_Breast_He_06222020_ST_BC23895_C2",0.398801166420831,0.0126140491560967,0.503856015342197,0.0847287690808754
"85","Human_Breast_He_06222020_ST_BC23895_C2_7x12",0.0171747109582603,0.00247664218317923,0.00316676381397992,0.00266624646242985,0.00279021689035303,0.00277411916790677,0.0610040072081447,0.434729254062688,0.473218039253059,"Human_Breast_He_06222020_ST_BC23895_C2",0.473218039253059,0.0228181169554195,0.440185717415471,0.0637781263760515
"86","Human_Breast_He_06222020_ST_BC23895_C2_7x13",0.012436580547507,0.00124833812490607,0.00334846573075774,0.00422092882324468,0.00233327347313522,0.000931170484705815,0.124440211498286,0.415470131653605,0.435570899663852,"Human_Breast_He_06222020_ST_BC23895_C2",0.435570899663852,0.0170333844031708,0.422024333949985,0.125371381982992
"87","Human_Breast_He_06222020_ST_BC23895_C2_7x10",0.0106070747985169,0.000991723067267728,0.00190213940652831,0.00318107510332882,0.00186543690594028,0.00300788360770861,0.0600563246717439,0.343697449048236,0.57469089339073,"Human_Breast_He_06222020_ST_BC23895_C2",0.57469089339073,0.0135009372723129,0.348743961057505,0.0630642082794525
"88","Human_Breast_He_06222020_ST_BC23895_C2_7x11",0.00651312726880395,0.00114551264894696,0.00138463695305509,0.000921037031496251,0.000528122291236568,0.000635617083631647,0.0432770324889639,0.43987147137807,0.505723442855796,"Human_Breast_He_06222020_ST_BC23895_C2",0.505723442855796,0.009043276870806,0.441320630700803,0.0439126495725955
"89","Human_Breast_He_06222020_ST_BC23895_C2_22x19",0.00535224343285956,0.00229488866288087,0.00417471069390324,0.00165318752298142,0.000837952634984306,0.00170879804984067,0.0383683340051199,0.337140608943889,0.608469276053541,"Human_Breast_He_06222020_ST_BC23895_C2",0.608469276053541,0.0118218427896437,0.339631749101855,0.0400771320549606
"90","Human_Breast_He_06222020_ST_BC23895_C2_7x18",0.0178024735073598,0.0014133151956777,0.00163620494832315,0.000264550528545164,0.000396139137041754,0.000438956256062022,0.0515255602785238,0.325835756019634,0.600687044128833,"Human_Breast_He_06222020_ST_BC23895_C2",0.600687044128833,0.0208519936513607,0.326496445685221,0.0519645165345858
"91","Human_Breast_He_06222020_ST_BC23895_C2_7x19",0.0110430610774296,0.00109743668791476,0.00257719224689486,0.00185301662480628,0.00200735031649028,0.000682276789786899,0.0532837544910167,0.429896444793861,0.497559466971799,"Human_Breast_He_06222020_ST_BC23895_C2",0.497559466971799,0.0147176900122392,0.433756811735158,0.0539660312808036
"92","Human_Breast_He_06222020_ST_BC23895_C2_19x30",0.0311905339526274,0.00389770097870719,0.0069035814457255,0.00773175519737821,0.00344419762422964,0.00313682349640073,0.0755850303500261,0.45722638977127,0.410883987183636,"Human_Breast_He_06222020_ST_BC23895_C2",0.410883987183636,0.0419918163770601,0.468402342592878,0.0787218538464268
"93","Human_Breast_He_06222020_ST_BC23895_C2_13x9",0.0117776654174617,0.0014736816134402,0.00105155117549395,0.00503323413484951,0.00337546652298383,0.000885996618612331,0.0507252569400996,0.394161780174217,0.531515367402841,"Human_Breast_He_06222020_ST_BC23895_C2",0.531515367402841,0.0143028982063959,0.40257048083205,0.0516112535587119
"94","Human_Breast_He_06222020_ST_BC23895_C2_21x17",0.013096918941784,0.00242880264427552,0.00111046104076329,0.0044519797556996,0.00255222275846031,0.0043407221767806,0.0586753887399426,0.389466852819276,0.523876651123018,"Human_Breast_He_06222020_ST_BC23895_C2",0.523876651123018,0.0166361826268228,0.396471055333436,0.0630161109167232
"95","Human_Breast_He_06222020_ST_BC23895_C2_2x6",0.0358308099555398,0.00190262809306565,0.00219749515012871,0.00781951272684791,0.00480090693278839,0.0018580228360593,0.246850091914489,0.274421724017462,0.424318808373619,"Human_Breast_He_06222020_ST_BC23895_C2",0.424318808373619,0.0399309331987342,0.287042143677098,0.248708114750548
"96","Human_Breast_He_06222020_ST_BC23895_C2_21x19",0.0134911993639373,0.0013237364200086,0.00298729485502192,0.0012330267779782,0.001668148910221,0.00188769656081624,0.0723377876275208,0.366122098784952,0.538949010699544,"Human_Breast_He_06222020_ST_BC23895_C2",0.538949010699544,0.0178022306389678,0.369023274473151,0.074225484188337
"97","Human_Breast_He_06222020_ST_BC23895_C2_21x18",0.0112569243870766,0.00256761298242453,0.00140401767963498,0.00275421657553061,0.0021269071503034,0.00277022641297216,0.0538378852940733,0.422253180121849,0.501029029396136,"Human_Breast_He_06222020_ST_BC23895_C2",0.501029029396136,0.0152285550491361,0.427134303847683,0.0566081117070455
"98","Human_Breast_He_06222020_ST_BC23895_C2_9x25",0.0157752356377671,0.00148239274277307,0.00122433709853171,0.00193658431143679,0.00190774519669232,0.00131829479399211,0.0560801567447023,0.379667454248342,0.540607799225763,"Human_Breast_He_06222020_ST_BC23895_C2",0.540607799225763,0.0184819654790719,0.383511783756471,0.0573984515386944
"99","Human_Breast_He_06222020_ST_BC23895_C2_9x24",0.0132782875093563,0.00149741467245815,0.00102162818953596,0.00252647947077053,0.00176942203629569,0.000686907261250155,0.0737760136728809,0.528631067095969,0.376812780091483,"Human_Breast_He_06222020_ST_BC23895_C2",0.376812780091483,0.0157973303713504,0.532926968603035,0.0744629209341311
"100","Human_Breast_He_06222020_ST_BC23895_C2_13x29",0.0125419356634629,0.00364961612949132,0.00202975694533618,0.000546466973354638,0.000415165231012045,0.000706678584963061,0.0705558779992057,0.668464532320855,0.241089970152319,"Human_Breast_He_06222020_ST_BC23895_C2",0.241089970152319,0.0182213087382904,0.669426164525222,0.0712625565841688
"101","Human_Breast_He_06222020_ST_BC23895_C2_13x28",0.0139890244453815,0.00413449795604317,0.00229767622808064,0.00216127976999955,0.000902217181694118,0.00277632458993083,0.0494432223368872,0.684557469630811,0.239738287861172,"Human_Breast_He_06222020_ST_BC23895_C2",0.239738287861172,0.0204211986295053,0.687620966582505,0.052219546926818
"102","Human_Breast_He_06222020_ST_BC23895_C2_9x21",0.0154057581700735,0.00217895236208538,0.00143157811127777,0.00230394716513583,0.000772927503812748,0.00160381933532782,0.0521387773670791,0.526298437255741,0.397865802729467,"Human_Breast_He_06222020_ST_BC23895_C2",0.397865802729467,0.0190162886434367,0.52937531192469,0.0537425967024069
"103","Human_Breast_He_06222020_ST_BC23895_C2_12x29",0.00923490217297011,0.00185725192055328,0.000884329907872582,0.00318664034458582,0.00120973180725867,0.0013566904840715,0.11098172097619,0.503402053942815,0.367886678443683,"Human_Breast_He_06222020_ST_BC23895_C2",0.367886678443683,0.011976484001396,0.50779842609466,0.112338411460261
"104","Human_Breast_He_06222020_ST_BC23895_C2_9x23",0.00374028126213778,0.000578074473324314,0.00153220081511181,0.00136997015333854,0.00137860182910903,0.000465803253704239,0.0738346236266942,0.337309838411786,0.579790606174794,"Human_Breast_He_06222020_ST_BC23895_C2",0.579790606174794,0.0058505565505739,0.340058410394234,0.0743004268803984
"105","Human_Breast_He_06222020_ST_BC23895_C2_9x22",0.010881816248574,0.000975019310993893,0.00141419033845038,0.000909576208279717,0.00118281336453525,0.000974069840911939,0.0850557109072466,0.469259733450625,0.429347070330383,"Human_Breast_He_06222020_ST_BC23895_C2",0.429347070330383,0.0132710258980183,0.47135212302344,0.0860297807481585
"106","Human_Breast_He_06222020_ST_BC23895_C2_13x23",0.00479207420980419,0.00173623928409979,0.00185122283210688,0.000969624176571759,0.00102131550367416,0.000909632273450012,0.0682832681020596,0.478438847213164,0.441997776405069,"Human_Breast_He_06222020_ST_BC23895_C2",0.441997776405069,0.00837953632601086,0.48042978689341,0.0691929003755096
"107","Human_Breast_He_06222020_ST_BC23895_C2_12x25",0.0144188444359799,0.00139166548460137,0.00511742128329216,0.0007503957445735,0.000982513058250728,0.000530050537111626,0.0588556106530832,0.45566726662576,0.462286232177347,"Human_Breast_He_06222020_ST_BC23895_C2",0.462286232177347,0.0209279312038734,0.457400175428584,0.0593856611901948
"108","Human_Breast_He_06222020_ST_BC23895_C2_12x26",0.018413143298343,0.0020460980998649,0.00240723045321226,0.00288405635900229,0.00180220733412781,0.00106147384495976,0.0665142626900698,0.444183564851761,0.460687963068659,"Human_Breast_He_06222020_ST_BC23895_C2",0.460687963068659,0.0228664718514202,0.448869828544891,0.0675757365350296
"109","Human_Breast_He_06222020_ST_BC23895_C2_13x20",0.00736716560293528,0.00155097710641172,0.0014455345805077,0.00207878824534763,0.0015263665488653,0.000647421522654162,0.0587469354196697,0.331391922565922,0.595244888407687,"Human_Breast_He_06222020_ST_BC23895_C2",0.595244888407687,0.0103636772898547,0.334997077360135,0.0593943569423239
"110","Human_Breast_He_06222020_ST_BC23895_C2_12x21",0.0222862580587459,0.00284235478489634,0.00579648743209181,0.0030524101114127,0.00227836740605795,0.0017762629146274,0.0853722443458045,0.407502746342134,0.469092868604229,"Human_Breast_He_06222020_ST_BC23895_C2",0.469092868604229,0.030925100275734,0.412833523859605,0.0871485072604319
"111","Human_Breast_He_06222020_ST_BC23895_C2_13x25",0.0298270426990108,0.00296932171087055,0.00253257005147645,0.00632366564480394,0.00316076715689707,0.00130431537687272,0.0678575832365642,0.497047700338037,0.388977033785467,"Human_Breast_He_06222020_ST_BC23895_C2",0.388977033785467,0.0353289344613578,0.506532133139738,0.0691618986134369
"112","Human_Breast_He_06222020_ST_BC23895_C2_13x24",0.0173294951556135,0.00238061684794232,0.00110828956574527,0.00118581084623497,0.00102202374617352,0.0039920596038432,0.10305360181932,0.340203869376651,0.529724233038476,"Human_Breast_He_06222020_ST_BC23895_C2",0.529724233038476,0.0208184015693011,0.342411703969059,0.107045661423163
"113","Human_Breast_He_06222020_ST_BC23895_C2_3x26",0.0328772000635975,0.00223179047194805,0.0033703375118347,0.0022894307566465,0.00196456574316096,0.00314891494242715,0.118216172793889,0.254481495304861,0.581420092411635,"Human_Breast_He_06222020_ST_BC23895_C2",0.581420092411635,0.0384793280473802,0.258735491804668,0.121365087736316
"114","Human_Breast_He_06222020_ST_BC23895_C2_3x25",0.0248879274424092,0.00218526901440019,0.00441285069006774,0.00874652341619625,0.0035916000457422,0.00495424110077095,0.0856480280918658,0.368038616846586,0.497534943351962,"Human_Breast_He_06222020_ST_BC23895_C2",0.497534943351962,0.0314860471468771,0.380376740308524,0.0906022691926367
"115","Human_Breast_He_06222020_ST_BC23895_C2_3x23",0.0208144257823505,0.00146055838617219,0.00178921815834969,0.00236163854040172,0.00197945721525352,0.00247220087793973,0.141109817461457,0.315727574492757,0.512285109085319,"Human_Breast_He_06222020_ST_BC23895_C2",0.512285109085319,0.0240642023268724,0.320068670248412,0.143582018339397
"116","Human_Breast_He_06222020_ST_BC23895_C2_3x22",0.0281011424755637,0.000391218453115569,0.00122993237194511,0.00286191661869572,0.0021144976410172,0.000654897816309593,0.0952160716359498,0.398207320307443,0.47122300267996,"Human_Breast_He_06222020_ST_BC23895_C2",0.47122300267996,0.0297222933006244,0.403183734567156,0.0958709694522594
"117","Human_Breast_He_06222020_ST_BC23895_C2_3x21",0.0109239822410701,0.001524801640953,0.0016337455656783,0.000957936875816406,0.00086540071771964,0.000916329433351119,0.0724041458277153,0.392856024146444,0.517917633551252,"Human_Breast_He_06222020_ST_BC23895_C2",0.517917633551252,0.0140825294477014,0.39467936173998,0.0733204752610664
"118","Human_Breast_He_06222020_ST_BC23895_C2_3x20",0.0179470999417957,0.00166983890413731,0.00254651319507607,0.00269981602286823,0.00143982287883142,0.0015795299636501,0.0332473940212996,0.415255939126834,0.523614045945507,"Human_Breast_He_06222020_ST_BC23895_C2",0.523614045945507,0.0221634520410091,0.419395578028534,0.0348269239849497
"119","Human_Breast_He_06222020_ST_BC23895_C2_14x31",0.0247664669150873,0.00658641317510636,0.00310637614484289,0.00585050421469799,0.00247783291995015,0.0021266570280809,0.0777415370302286,0.586747702614022,0.290596509957984,"Human_Breast_He_06222020_ST_BC23895_C2",0.290596509957984,0.0344592562350365,0.59507603974867,0.0798681940583095
"120","Human_Breast_He_06222020_ST_BC23895_C2_11x24",0.0070817717622135,0.00154412371927614,0.00289666693023463,0.0012023464834225,0.000985522572448446,0.00103893772958128,0.0622606989497235,0.433503411448944,0.489486520404156,"Human_Breast_He_06222020_ST_BC23895_C2",0.489486520404156,0.0115225624117243,0.435691280504815,0.0632996366793048
"121","Human_Breast_He_06222020_ST_BC23895_C2_11x27",0.0189757886289611,0.00470335617374276,0.0019672730585708,0.0017202119268229,0.00274075014184413,0.00128702928582656,0.0926257557996514,0.495324124252724,0.380655710731856,"Human_Breast_He_06222020_ST_BC23895_C2",0.380655710731856,0.0256464178612747,0.499785086321391,0.093912785085478
"122","Human_Breast_He_06222020_ST_BC23895_C2_11x26",0.0141270380955376,0.00213876001741621,0.00271265710364076,0.00172212800947368,0.00228954490093964,0.00174455351171505,0.0461748439770204,0.295005386511841,0.634085087872415,"Human_Breast_He_06222020_ST_BC23895_C2",0.634085087872415,0.0189784552165946,0.299017059422254,0.0479193974887355
"123","Human_Breast_He_06222020_ST_BC23895_C2_11x21",0.0118264527422043,0.00201897479382232,0.00150760205021095,0.00273738953388465,0.00179014216837498,0.000992017632149495,0.060953050171604,0.452976196439268,0.465198174468481,"Human_Breast_He_06222020_ST_BC23895_C2",0.465198174468481,0.0153530295862376,0.457503728141528,0.0619450678037535
"124","Human_Breast_He_06222020_ST_BC23895_C2_11x23",0.0078860187612704,0.00193347783211258,0.00163944255089991,0.00397706599439747,0.00148462225464135,0.000492432945626939,0.0439174892505384,0.475129415536184,0.463540034874329,"Human_Breast_He_06222020_ST_BC23895_C2",0.463540034874329,0.0114589391442829,0.480591103785223,0.0444099221961653
"125","Human_Breast_He_06222020_ST_BC23895_C2_11x22",0.0165978569777895,0.00179312005812669,0.00203075037058061,0.0106041296141132,0.0032768752001817,0.00195615327967184,0.0934434648904463,0.479133888252179,0.391163761356911,"Human_Breast_He_06222020_ST_BC23895_C2",0.391163761356911,0.0204217274064968,0.493014893066474,0.0953996181701181
"126","Human_Breast_He_06222020_ST_BC23895_C2_8x18",0.0168648364794415,0.000825792046357957,0.00105493546599948,0.00170709776763435,0.00119001875074842,0.000483530437746899,0.0856607476874318,0.438825865122911,0.453387176241728,"Human_Breast_He_06222020_ST_BC23895_C2",0.453387176241728,0.0187455639917989,0.441722981641294,0.0861442781251787
"127","Human_Breast_He_06222020_ST_BC23895_C2_14x32",0.00356383565344878,0.0041116945215093,0.00117275773566273,0.000210080914225217,0.000110233411912564,0.00181860174994791,0.0240250747028275,0.78301007822127,0.181977643089196,"Human_Breast_He_06222020_ST_BC23895_C2",0.181977643089196,0.00884828791062081,0.783330392547408,0.0258436764527754
"128","Human_Breast_He_06222020_ST_BC23895_C2_18x19",0.0399950660520732,0.00340200686000775,0.00250886600240622,0.00172094666816614,0.001246268744988,0.00152372126821473,0.0958538472652568,0.293641549744216,0.560107727394671,"Human_Breast_He_06222020_ST_BC23895_C2",0.560107727394671,0.0459059389144872,0.29660876515737,0.0973775685334715
"129","Human_Breast_He_06222020_ST_BC23895_C2_18x17",0.0115291270762587,0.0026186636228697,0.00452224147208819,0.00390447281745393,0.000817505725220127,0.00198652477140887,0.0683375183672043,0.331418338674933,0.574865607472563,"Human_Breast_He_06222020_ST_BC23895_C2",0.574865607472563,0.0186700321712166,0.336140317217607,0.0703240431386132
"130","Human_Breast_He_06222020_ST_BC23895_C2_18x16",0.011283697090838,0.0013278277259007,0.0014228851676608,0.00475930784849628,0.00122312505073195,0.00100352375485031,0.0380276923140627,0.346681159906811,0.594270781140648,"Human_Breast_He_06222020_ST_BC23895_C2",0.594270781140648,0.0140344099843995,0.352663592806039,0.039031216068913
"131","Human_Breast_He_06222020_ST_BC23895_C2_18x14",0.0213100840832316,0.00144908186293374,0.00430753055760105,0.00311518591281129,0.00162886647448951,0.0017307231043347,0.0612385367717613,0.344016989040546,0.561203002192291,"Human_Breast_He_06222020_ST_BC23895_C2",0.561203002192291,0.0270666965037664,0.348761041427847,0.062969259876096
"132","Human_Breast_He_06222020_ST_BC23895_C2_19x32",0.0153576593512901,0.00140259530681146,0.00156965650131419,0.00306290086266955,0.00283992143976278,0.00144520010989368,0.0564637535830489,0.476836615345299,0.44102169749991,"Human_Breast_He_06222020_ST_BC23895_C2",0.44102169749991,0.0183299111594158,0.482739437647731,0.0579089536929426
"133","Human_Breast_He_06222020_ST_BC23895_C2_17x25",0.0233170664267733,0.00204874445695514,0.00180053587356578,0.00150861055523444,0.000879024695070501,0.000894822971271196,0.0602966537508713,0.485521635723555,0.423732905546704,"Human_Breast_He_06222020_ST_BC23895_C2",0.423732905546704,0.0271663467572942,0.48790927097386,0.0611914767221425
"134","Human_Breast_He_06222020_ST_BC23895_C2_6x11",0.0226981160541082,0.00341115020780995,0.0047454102640741,0.00503657046779502,0.00381957537018752,0.00329749516596023,0.107457399910968,0.427577320167258,0.42195696239184,"Human_Breast_He_06222020_ST_BC23895_C2",0.42195696239184,0.0308546765259923,0.436433466005241,0.110754895076928
"135","Human_Breast_He_06222020_ST_BC23895_C2_6x9",0.0202697352436146,0.00311612812311603,0.00279455099606936,0.00207712323858357,0.00223242376125408,0.00207299381109197,0.0717931502403062,0.38582741560853,0.509816478977435,"Human_Breast_He_06222020_ST_BC23895_C2",0.509816478977435,0.0261804143628,0.390136962608368,0.0738661440513982
"136","Human_Breast_He_06222020_ST_BC23895_C2_6x8",0.0119189079758083,0.00221788663891681,0.00330623322290823,0.002896672688108,0.00229893982800542,0.00321352153227894,0.083263536304527,0.365504216332365,0.525380085477082,"Human_Breast_He_06222020_ST_BC23895_C2",0.525380085477082,0.0174430278376333,0.370699828848478,0.0864770578368059
"137","Human_Breast_He_06222020_ST_BC23895_C2_6x5",0.0227558527350114,0.00122419452936535,0.00306754399393604,0.00388567850874034,0.00184156456141973,0.00140561911359431,0.136335841088193,0.369551091689435,0.459932613780305,"Human_Breast_He_06222020_ST_BC23895_C2",0.459932613780305,0.0270475912583128,0.375278334759595,0.137741460201787
"138","Human_Breast_He_06222020_ST_BC23895_C2_6x7",0.036583054401194,0.00572477371979559,0.00944388131461161,0.00558910111237252,0.00599420720344633,0.00322137344526478,0.0918121598480732,0.45104193985459,0.390589509100651,"Human_Breast_He_06222020_ST_BC23895_C2",0.390589509100651,0.0517517094356012,0.462625248170409,0.095033533293338
"139","Human_Breast_He_06222020_ST_BC23895_C2_6x6",0.0247446634308895,0.00246093236358,0.00172634706998652,0.00443890059019826,0.00304666955703402,0.00201214996914594,0.0917107009886062,0.361294887707225,0.508564748323334,"Human_Breast_He_06222020_ST_BC23895_C2",0.508564748323334,0.028931942864456,0.368780457854457,0.0937228509577521
"140","Human_Breast_He_06222020_ST_BC23895_C2_6x15",0.0135115864028729,0.00082503291564907,0.000717968445744403,0.00114086986254311,0.00046022676539511,0.000769785617692564,0.130339840972732,0.38707013334137,0.465164555676,"Human_Breast_He_06222020_ST_BC23895_C2",0.465164555676,0.0150545877642664,0.388671229969308,0.131109626590425
"141","Human_Breast_He_06222020_ST_BC23895_C2_9x7",0.016579809346872,0.00393154250740258,0.00448503898098868,0.00587138386270261,0.00214572371178623,0.00345112156070724,0.0600347285834373,0.395797712629706,0.507702938816398,"Human_Breast_He_06222020_ST_BC23895_C2",0.507702938816398,0.0249963908352633,0.403814820204195,0.0634858501441445
"142","Human_Breast_He_06222020_ST_BC23895_C2_6x17",0.0139333269628775,0.00252034011095354,0.00312175725217542,0.00357689200353648,0.00290293942011436,0.00105727342276469,0.0595967067465776,0.465377602662891,0.447913161418109,"Human_Breast_He_06222020_ST_BC23895_C2",0.447913161418109,0.0195754243260065,0.471857434086542,0.0606539801693423
"143","Human_Breast_He_06222020_ST_BC23895_C2_2x25",0.0170701866568684,0.00326017406474487,0.00163761927933973,0.00374023120373078,0.00289785796590038,0.00379505172954337,0.0627344035694766,0.49269981720466,0.412164658325736,"Human_Breast_He_06222020_ST_BC23895_C2",0.412164658325736,0.021967980000953,0.499337906374291,0.06652945529902
"144","Human_Breast_He_06222020_ST_BC23895_C2_2x27",0.0362989991458253,0.0033852068705333,0.00284724002182923,0.00556439973655582,0.0052906932739453,0.00558442161941177,0.156672864974893,0.401081073959157,0.38327510039785,"Human_Breast_He_06222020_ST_BC23895_C2",0.38327510039785,0.0425314460381878,0.411936166969658,0.162257286594305
"145","Human_Breast_He_06222020_ST_BC23895_C2_2x20",0.0174918476174336,0.00152552199768543,0.00103900509548215,0.00199814655250857,0.0017186912148342,0.000788713094448571,0.0889622343975012,0.432325318828406,0.4541505212017,"Human_Breast_He_06222020_ST_BC23895_C2",0.4541505212017,0.0200563747106012,0.436042156595749,0.0897509474919498
"146","Human_Breast_He_06222020_ST_BC23895_C2_2x21",0.0174774576616125,0.00315291251022924,0.00599093820474481,0.00123394416761336,0.000754271637767911,0.000801472876790127,0.0638270298299575,0.450509423516074,0.456252549595211,"Human_Breast_He_06222020_ST_BC23895_C2",0.456252549595211,0.0266213083765865,0.452497639321455,0.0646285027067476
"147","Human_Breast_He_06222020_ST_BC23895_C2_2x22",0.0349469519506307,0.00239040988322054,0.00225391115905381,0.00515454565318738,0.00455020865362358,0.0022866825465727,0.140815855490055,0.32091273232575,0.486688702337907,"Human_Breast_He_06222020_ST_BC23895_C2",0.486688702337907,0.0395912729929051,0.330617486632561,0.143102538036628
"148","Human_Breast_He_06222020_ST_BC23895_C2_2x23",0.0235311614416763,0.00224254151339791,0.00525502811219765,0.00230073457771314,0.00218492069990161,0.00146744734554959,0.0878967452660717,0.439366235479259,0.435755185564233,"Human_Breast_He_06222020_ST_BC23895_C2",0.435755185564233,0.0310287310672719,0.443851890756874,0.0893641926116213
"149","Human_Breast_He_06222020_ST_BC23895_C2_11x16",0.0132443333983073,0.000828410356951241,0.000786925855003708,0.00316644286279683,0.00143349466960112,0.000841156084468674,0.0731904635233172,0.428172244842776,0.478336528406778,"Human_Breast_He_06222020_ST_BC23895_C2",0.478336528406778,0.0148596696102622,0.432772182375174,0.0740316196077859
"150","Human_Breast_He_06222020_ST_BC23895_C2_5x27",0.023493476842184,0.00213070159427782,0.00281919902983975,0.00243098378402378,0.00263949049913772,0.0032429045587507,0.0800028591502264,0.415015672815107,0.468224711726453,"Human_Breast_He_06222020_ST_BC23895_C2",0.468224711726453,0.0284433774663016,0.420086147098268,0.0832457637089771
"151","Human_Breast_He_06222020_ST_BC23895_C2_19x33",0.0397202415148174,0.00419174047842391,0.0100615512877668,0.00523603832819384,0.00253006063817956,0.0017852772537787,0.106151674594026,0.307802182040734,0.52252123386408,"Human_Breast_He_06222020_ST_BC23895_C2",0.52252123386408,0.0539735332810081,0.315568281007107,0.107936951847805
"152","Human_Breast_He_06222020_ST_BC23895_C2_3x12",0.0296142423893389,0.00139773447294158,0.00262310694733863,0.00595686372531636,0.0035490362743698,0.00169290733256118,0.102913516603565,0.432837508050268,0.419415084204301,"Human_Breast_He_06222020_ST_BC23895_C2",0.419415084204301,0.0336350838096191,0.442343408049954,0.104606423936126
"153","Human_Breast_He_06222020_ST_BC23895_C2_19x31",0.032282737361493,0.00564691863348091,0.00526463942740302,0.0207385120834831,0.00691887915369157,0.00496389438321886,0.0846201412311592,0.344890618943548,0.494673658782522,"Human_Breast_He_06222020_ST_BC23895_C2",0.494673658782522,0.0431942954223769,0.372548010180723,0.089584035614378
"154","Human_Breast_He_06222020_ST_BC23895_C2_3x10",0.0328456986410535,0.00271181871891848,0.00189103936616107,0.00440990778547136,0.00308440301490975,0.00232647898809717,0.126604437039417,0.367667260850698,0.458458955595273,"Human_Breast_He_06222020_ST_BC23895_C2",0.458458955595273,0.037448556726133,0.375161571651079,0.128930916027514
"155","Human_Breast_He_06222020_ST_BC23895_C2_16x33",0.0140877877044896,0.00197951032596055,0.000649003254971616,0.00295981714752825,0.00309461543349876,0.000556571489966241,0.121558017469649,0.460199354849227,0.394915322324709,"Human_Breast_He_06222020_ST_BC23895_C2",0.394915322324709,0.0167163012854218,0.466253787430254,0.122114588959615
"156","Human_Breast_He_06222020_ST_BC23895_C2_16x32",0.0322146037600411,0.00544963138679693,0.00312214646235354,0.00771979254981096,0.00521853005258305,0.00183919907216621,0.13564375479954,0.355047102545918,0.453745239370791,"Human_Breast_He_06222020_ST_BC23895_C2",0.453745239370791,0.0407863816091916,0.367985425148312,0.137482953871706
"157","Human_Breast_He_06222020_ST_BC23895_C2_16x31",0.00886655112588458,0.00249451679602003,0.000988818163474355,0.000695731453346627,0.000461399937470967,0.000342105605291428,0.0481240054403935,0.680230539660719,0.2577963318174,"Human_Breast_He_06222020_ST_BC23895_C2",0.2577963318174,0.012349886085379,0.681387671051537,0.0484661110456849
"158","Human_Breast_He_06222020_ST_BC23895_C2_16x30",0.0106958429712566,0.0023834544830797,0.0021074046520786,0.00135270677282653,0.00129995253799122,0.000797701337218953,0.0485217647863048,0.500749514000542,0.432091658458702,"Human_Breast_He_06222020_ST_BC23895_C2",0.432091658458702,0.0151867021064149,0.50340217331136,0.0493194661235238
"159","Human_Breast_He_06222020_ST_BC23895_C2_14x17",0.00829199232482978,0.000701238841541902,0.0016399247344499,0.00297793781683067,0.0026290220957056,0.00120546697992172,0.0599365270075376,0.325100845328678,0.597517044870505,"Human_Breast_He_06222020_ST_BC23895_C2",0.597517044870505,0.0106331559008216,0.330707805241214,0.0611419939874593
"160","Human_Breast_He_06222020_ST_BC23895_C2_4x13",0.0177166883736278,0.0017672157550728,0.00125909090761531,0.0027714778022465,0.00158685721740295,0.000702168754833349,0.0743531358688736,0.489157042405623,0.410686322914705,"Human_Breast_He_06222020_ST_BC23895_C2",0.410686322914705,0.0207429950363159,0.493515377425272,0.075055304623707
"161","Human_Breast_He_06222020_ST_BC23895_C2_4x12",0.0312882485342858,0.00147905450115753,0.00270366016678583,0.0118495859058987,0.00490393496837439,0.00316989338552312,0.0552913010566985,0.432154113639077,0.457160207842199,"Human_Breast_He_06222020_ST_BC23895_C2",0.457160207842199,0.0354709632022292,0.44890763451335,0.0584611944422216
"162","Human_Breast_He_06222020_ST_BC23895_C2_4x11",0.0170042538324936,0.00228627334548774,0.00191647105412565,0.00751212801674218,0.0041656930202134,0.00197688122154829,0.083212048054056,0.338606439867909,0.543319811587424,"Human_Breast_He_06222020_ST_BC23895_C2",0.543319811587424,0.021206998232107,0.350284260904865,0.0851889292756043
"163","Human_Breast_He_06222020_ST_BC23895_C2_4x10",0.0208883110252716,0.00209504867712837,0.00274081006824606,0.0065001886888957,0.00416418495703634,0.00155437703789379,0.0988522811369751,0.406965549458848,0.456239248949705,"Human_Breast_He_06222020_ST_BC23895_C2",0.456239248949705,0.025724169770646,0.41762992310478,0.100406658174869
"164","Human_Breast_He_06222020_ST_BC23895_C2_4x17",0.0286323326882907,0.00178548109263517,0.000712942941054924,0.00356430251471087,0.00241203783375162,0.00134831982976062,0.12282703958944,0.410402940889267,0.428314602621089,"Human_Breast_He_06222020_ST_BC23895_C2",0.428314602621089,0.0311307567219808,0.41637928123773,0.124175359419201
