"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial"
"11x31",0.00718631648073572,0.106527538955372,0.00239549629381753,1.79295890812608e-05,0.000143924355460146,0.0506921261038928,0.000276458093861969,0.793082189175172,0.039678020952607
"10x31",0.00255193062197388,0.112834906558743,0.00233145074536862,0.000110299273711594,0.000704731399881369,0.0343204030551487,0.00277722590192515,0.648324863426076,0.196044189017172
"16x31",0.00527957220951769,0.0590649166758536,0.00149667263265767,4.10407190848594e-05,0.000258961625741287,0.0531679648591943,0.000266575174388574,0.824400931314582,0.0560233647889797
"15x31",0.0012890667406453,0.0589052746531812,0.00160492525063313,4.02152661786405e-05,3.70037804263283e-05,0.0316712809552916,5.98246573554348e-05,0.892697814515139,0.0136945941811497
"8x31",0.0229733591335825,0.0854502505048105,0.0241183085186929,0.000901578226044291,0.00589502629497381,0.124392159087832,0.00227413319744426,0.539905485009323,0.194089700027297
"14x31",0.0207866625273336,0.139830164053838,0.00622716226899867,0.000197781833134831,0.000512144083821863,0.0294159159297089,0.000332275671236205,0.750904879751003,0.0517930138809248
"12x31",0.00817803337373041,0.0879801080488431,0.00715786250786828,0.00021586566579211,0.000342577286480491,0.0774219816832405,0.000503748011147074,0.756546336973591,0.0616534864493067
"13x31",0.00159585194796261,0.118170856228265,0.000904345666587813,3.18833002103001e-05,0.000131336328887585,0.0447307586060867,0.000115531290298435,0.797697223083427,0.0366222135482747
"9x31",0.0635960452942058,0.100684742266069,0.0129622189205199,0.000465269424455241,0.00301843705963099,0.0593208754273947,0.000517515636983415,0.642462015426507,0.116972880544233
"11x32",0.00480384889982876,0.0871438473578299,0.00299589112086114,9.24834249726729e-05,0.000307465843014735,0.0252051819468636,0.000361446529953104,0.832160132870599,0.0469297020060767
"10x32",0.05358247814075,0.184150960789416,0.0122112487841236,0.000328013634242134,0.00258935670740436,0.0878027223088658,0.00334196271817743,0.445249243170781,0.210744013746239
"13x32",0.0295675860128201,0.093753745664734,0.00869573279830091,0.000188133298637661,0.00356861048517738,0.102925276163051,0.00138612221171033,0.621894945011111,0.138019848354458
"9x32",0.0177589513607265,0.147671054022525,0.0111096077608912,0.000345171778141346,0.00224396198420811,0.083755223286243,0.002158157546564,0.560710866750888,0.174247005509812
