"","Endothelial","CAFs","PVL","Plasmablasts","T-cells","Myeloid","Cancer Epithelial","Normal Epithelial","B-cells"
"11x13",0.0246813561131753,0.0340542558050366,0.03043148433156,0.237142950372275,0.00987492651693517,0.0346722224151705,0.543032084056385,0.0551122239149837,0.0309984964744784
"20x13",0.0135444809593911,0.0241853243965794,0.00803192950210244,0.196853414463639,0.114686200486867,0.0183428420224328,0.424034767495812,0.0660911558928327,0.134229884780344
"9x13",0.0197004307366258,0.0264812801901633,0.0105150925481388,0.309511619466783,0.0147657181546126,0.0490113168899365,0.492942639519115,0.0494441415200972,0.027627760974528
"6x13",0.0296822320632252,0.0565507580450293,0.0155517038549634,0.273268098748174,0.0402152718329265,0.0523240303696184,0.323096678249096,0.0858883920012218,0.123422834835745
"19x13",0.0439677948769924,0.022207573840678,0.0187899562840539,0.148868361096824,0.0776589268579117,0.017276306731984,0.466576147122879,0.0797838119237447,0.124871121264932
"10x13",0.0258639565269524,0.0654290302828564,0.0154574519260665,0.178737410304586,0.0306338070533837,0.02319251251615,0.570005667841269,0.0545756464951361,0.0361045170536002
"7x13",0.0208141337275045,0.0311513737004601,0.0165752372497094,0.177589580421395,0.0577887594108226,0.0324308323025569,0.459869183130745,0.0483531904335182,0.155427709623289
"17x13",0.0152709914539685,0.0285822364106382,0.00874585365196114,0.37651327084868,0.0328558878251318,0.0119284939461242,0.42652767580795,0.0269680161399837,0.072607573915563
"16x13",0.0173605109683124,0.024365959124075,0.00790174308088822,0.434000885158103,0.0230711303747929,0.0380337613603213,0.343069355270929,0.0386227350506389,0.07357391961194
"8x13",0.00988535945486207,0.032077648699606,0.00367676252877265,0.284123952665983,0.0153460280621299,0.0141755292220595,0.493721125529962,0.0668994078662576,0.0800941859703677
"5x13",0.0180598632519263,0.0387307547810997,0.0273188913085343,0.213782354362483,0.110734453451973,0.0166726520203448,0.334070802168111,0.0821818960202349,0.158448332635294
"15x13",0.0149812862093343,0.0191054696234693,0.0115706632837184,0.386349470991283,0.0524957438344182,0.0160924213774968,0.404689311448369,0.0240684998465223,0.0706471333853882
"12x13",0.0378662443039854,0.0280842566803708,0.0262693831328708,0.251145498007739,0.0242320314875694,0.0302410675296569,0.478759251303921,0.0263213422705205,0.0970809252833662
"18x13",0.0126166291321675,0.0339122347937469,0.0100512411271351,0.237468211194244,0.0658497312700883,0.0286863612002676,0.461905283025285,0.0398329779739125,0.109677330283153
"13x13",0.0204806108039885,0.0276119186769332,0.0109839854400913,0.317444040511862,0.02340150725476,0.0155681697555151,0.491469827337567,0.0334307472304252,0.0596091929888576
"14x13",0.0155337197279295,0.012217884745128,0.00889418626338636,0.266570034683152,0.0245032381352038,0.0362224576747728,0.580613497993193,0.0209265449842259,0.034518435793008
"11x14",0.0410643270775723,0.027092768417012,0.0114198072769089,0.243159018502653,0.0511272721726325,0.0244082009251849,0.504444513040789,0.032941380977658,0.0643427116095891
"8x14",0.0242148556490521,0.0704362263779801,0.0147979775788092,0.307702947542344,0.034454045930648,0.0579487057013719,0.344170030418965,0.0606822463216341,0.0855929644791949
"9x14",0.0175064842680131,0.0386611201736949,0.0182358826327727,0.198613396253555,0.0394730114342276,0.0371917520272793,0.561609522222827,0.0396735329997034,0.0490352979879267
"20x14",0.0235868429595922,0.0286045315832663,0.0101991102102177,0.222652642411632,0.0367074756887206,0.0240029526349963,0.406673297369632,0.0326933947558383,0.214879752386105
"19x14",0.014064813063649,0.0548719744895502,0.0173226317553881,0.131790259618183,0.0729482581829906,0.0170556479219972,0.434609851411015,0.15389887625846,0.103437687298768
"16x14",0.00829672491143226,0.0246036602420335,0.00256640618753023,0.516250945917783,0.00627204251001444,0.0229858316837186,0.400377948497423,0.00984587830447135,0.00880056174559335
"17x14",0.0145744786827409,0.0330671639366734,0.010622799787922,0.32834230532386,0.0391186299846262,0.0340054151833812,0.374527196045402,0.0310602317725846,0.13468177928281
"6x14",0.0104024992551565,0.037403542733136,0.00689869377782342,0.327357502957512,0.0309466075702657,0.0368282483813339,0.429825055571822,0.0675157887404186,0.0528220610125316
"18x14",0.0233723466764045,0.0291727170042595,0.0103659392337896,0.299613304093889,0.0833502606830369,0.00965611051719146,0.31993895308751,0.0305563941196863,0.193973974584233
"10x14",0.0214668090459627,0.0259900170345981,0.0112711627555819,0.236405290572192,0.0122822131994571,0.0246783770062392,0.597057947223985,0.040176545036475,0.030671638125509
