"","Endothelial","CAFs","PVL","Plasmablasts","T-cells","Myeloid","Cancer Epithelial","Normal Epithelial","B-cells"
"15x10",0.00756992243807301,0.257758461713056,0.0624040508729424,0.114391059024226,0.0184512155386003,0.17553471124031,0.320282372395477,0.0266614550409164,0.016946751736398
"8x10",0.0305537958505326,0.244342854906573,0.03120674819429,0.137562632977261,0.00665748976133226,0.304924011078213,0.212437087878911,0.0257797565798434,0.00653562277304417
"18x10",0.0341391931197944,0.300970676373135,0.032058831108222,0.0330751024602396,0.00454130937377387,0.204388452446368,0.334726355255118,0.045256664666573,0.0108434151967758
"7x10",0.00645640868634781,0.233987858998591,0.156099512898725,0.269640136903879,0.00664112186784581,0.208801766206975,0.0972725598307675,0.0118286802822226,0.00927195432464729
"13x10",0.00997185750711119,0.157477135408036,0.0369253281255279,0.159657738507946,0.00333845002331316,0.30769843188497,0.304931780988432,0.0160858016519221,0.00391347590274216
"12x10",0.00134036147449002,0.224648048446084,0.0119323080310729,0.0944884079752315,0.00723675496074213,0.273471547022515,0.352308143433788,0.031066839763327,0.00350758889274885
"32x11",0.0336062710269847,0.191506363323921,0.0758727092380143,0.252468209525984,0.000669558580877292,0.181328053923172,0.248770864631813,0.0140824829265148,0.0016954868227201
"21x11",0.0214452724740979,0.40102756611254,0.0182362590259259,0.0588439255883218,0.00175758330880449,0.105646108629262,0.346989728169502,0.0381338132061807,0.00791974348536522
"27x11",0.0152059518264784,0.381886093230121,0.023573061010939,0.17814855819056,0.00233545563197912,0.179593271353483,0.161599549950437,0.0494210829406251,0.00823697586537706
"25x11",0.0082542614683978,0.273011369497951,0.108119758223715,0.0151194705604412,0.00316694881829162,0.426190005650679,0.149524489264643,0.010817504499256,0.00579619201662536
"30x11",0.0235498754282797,0.38633544450904,0.272085380612562,0.0211801914471916,0.00097599147907941,0.0554864181769746,0.229457256016363,0.0104262944646464,0.000503147865862622
"19x11",0.0216852321544453,0.296955519354552,0.0165623012919734,0.24279365848722,0.000772984025616024,0.116107184241824,0.292614943526845,0.0114531323069066,0.00105504461061863
"22x11",0.0136499236288423,0.287525000618583,0.0766927385515083,0.120849199177775,0.00409421179030432,0.112372725460655,0.359942095845187,0.0178443282950463,0.00702977663209909
"10x11",0.0154834407335314,0.200383989129972,0.0304425975260137,0.359604823769232,0.00166573599821986,0.0909927423705324,0.24328764150206,0.0467812061302045,0.011357822840235
"20x11",0.0115163690228129,0.245723122579253,0.00658316647353004,0.0188374984932341,0.000233284585666844,0.0902637350237595,0.617571848215401,0.0088501475361645,0.000420828070177673
"28x11",0.00330374917032841,0.188798669094257,0.208011866262084,0.0617099340634003,9.28416328194797e-05,0.219548229852165,0.310000207345399,0.00813533606829615,0.000399166511250437
"26x11",0.00218637679226317,0.170578353734007,0.0548171236298713,0.419479495260312,0.00166010914195279,0.0804408171189656,0.181828853920637,0.0868268062931742,0.00218206410881661
"29x11",0.0103717133985605,0.373939728305155,0.0178545618238357,0.224323328706783,0.00169951407994506,0.123731638313293,0.222460076377489,0.0171212587803893,0.00849818021454883
