"","X","Endothelial","CAFs","PVL","B.cells","T.cells","Myeloid","Normal.Epithelial","Plasmablasts","Cancer.Epithelial","sid","X1","invasive.cancer","stroma","lymphocyte","others"
"24","BC23377_C1_20x10",0.0386912391903422,0.256469232574587,0.196390495924159,0.294607095974081,0.0383009182108356,0.0102557896699075,0.0405130729033732,0.0257558598042633,0.0990162957484512,"BC23377_C1","20x10",0.0990162957484512,0.491550967689088,0.35866387398918,0.0507688625732807
"25","BC23377_C1_26x10",0.0229869348514951,0.312952301652086,0.11344950879554,0.126627525646299,0.0756933558241017,0.0381874353922843,0.0478924711804299,0.04844277966858,0.213767686989183,"BC23377_C1","26x10",0.213767686989183,0.449388745299121,0.250763661138981,0.0860799065727142
"26","BC23377_C1_14x10",0.0455107720871656,0.0954940797299385,0.0636640339715398,0.303942195579502,0.134928950718308,0.0175488765466858,0.120296985404065,0.0292053027632921,0.189408803199504,"BC23377_C1","14x10",0.189408803199504,0.204668885788644,0.468076449061102,0.137845861950751
"27","BC23377_C1_27x10",0.0761131284449725,0.0614382878664304,0.108285573433294,0.139926487233641,0.0526156791435112,0.00967473720796291,0.163028862247068,0.00767293483033845,0.381244309592782,"BC23377_C1","27x10",0.381244309592782,0.245836989744697,0.200215101207491,0.172703599455031
"28","BC23377_C1_28x10",0.0394885185902836,0.136323289700394,0.0781921315551638,0.276517599711917,0.05962049533831,0.0127860266125808,0.138077667414503,0.0141983187650021,0.244795952311847,"BC23377_C1","28x10",0.244795952311847,0.254003939845841,0.350336413815229,0.150863694027084
"29","BC23377_C1_16x10",0.0590753648947787,0.255417279211072,0.0885471453021964,0.110019302856051,0.0727811706055913,0.0230353903965838,0.0695783524180202,0.0193965115559178,0.302149482759789,"BC23377_C1","16x10",0.302149482759789,0.403039789408047,0.20219698501756,0.092613742814604
"30","BC23377_C1_17x10",0.0668010119655571,0.137902179702304,0.164175495764335,0.246214385392615,0.0648388336049651,0.0142370314589964,0.0747342276300029,0.0183051471770236,0.212791687304201,"BC23377_C1","17x10",0.212791687304201,0.368878687432196,0.329358366174604,0.0889712590889993
"31","BC23377_C1_24x10",0.123800487220397,0.197888448759382,0.201777758466441,0.0406806540355739,0.0662497635441086,0.00815284872224547,0.0802227205821802,0.00520443308141322,0.276022885588258,"BC23377_C1","24x10",0.276022885588258,0.52346669444622,0.112134850661096,0.0883755693044257
"32","BC23377_C1_23x10",0.0177723490263065,0.162596986408966,0.0808151766771952,0.397499115580156,0.130858764075259,0.00245219324376982,0.0683235375522212,0.00996018429892557,0.129721693137201,"BC23377_C1","23x10",0.129721693137201,0.261184512112468,0.538318063954341,0.070775730795991
"33","BC23377_C1_18x10",0.0301643241515297,0.20600350807788,0.0710382722764063,0.295195102107559,0.0983471593436893,0.0101494298815832,0.100824419728874,0.0198895212365135,0.168388263195965,"BC23377_C1","18x10",0.168388263195965,0.307206104505816,0.413431782687762,0.110973849610457
"34","BC23377_C1_21x11",0.0504909900473736,0.281106154127501,0.0738574550823102,0.315877066242766,0.0629401932974378,0.0271497499484903,0.0359639713173179,0.0294383590595988,0.123176060877204,"BC23377_C1","21x11",0.123176060877204,0.405454599257185,0.408255618599803,0.0631137212658082
"35","BC23377_C1_22x11",0.1048182403223,0.198895309162213,0.1806846215381,0.17926707353788,0.0386931399205041,0.0408048251662773,0.0500983819706484,0.0772225308135233,0.129515877568553,"BC23377_C1","22x11",0.129515877568553,0.484398171022613,0.295182744271907,0.0909032071369257
"36","BC23377_C1_20x11",0.0425420344153718,0.231502230248892,0.0853000342405244,0.427599844403015,0.0628267218674171,0.020107307683215,0.0531732056703221,0.00616950206649726,0.0707791194047453,"BC23377_C1","20x11",0.0707791194047453,0.359344298904788,0.496596068336929,0.0732805133535371
"37","BC23377_C1_17x11",0.0391994958451571,0.19824595780679,0.112430858043477,0.366133350869701,0.103581701965912,0.00950332322740497,0.0231161436030348,0.0116277684771952,0.136161400161328,"BC23377_C1","17x11",0.136161400161328,0.349876311695424,0.481342821312808,0.0326194668304398
"38","BC23377_C1_19x11",0.0126694017295567,0.303138009096474,0.120905789573153,0.409365148849918,0.0437980610460778,0.0197887417138193,0.0189896533960751,0.00204941391514133,0.0692957806797844,"BC23377_C1","19x11",0.0692957806797844,0.436713200399184,0.455212623811137,0.0387783951098944
"39","BC23377_C1_29x11",0.0488812977167281,0.186154402589714,0.124713165845239,0.216231484873995,0.0963609275589097,0.0914358974219521,0.0540082340369001,0.00377078976718722,0.178443800189375,"BC23377_C1","29x11",0.178443800189375,0.359748866151681,0.316363202200092,0.145444131458852
"40","BC23377_C1_15x11",0.0403349616471673,0.111793307930786,0.0605634732502945,0.45436459448678,0.125669934048322,0.0104358179542178,0.0265420688300993,0.0069345803093879,0.163361261542945,"BC23377_C1","15x11",0.163361261542945,0.212691742828248,0.58696910884449,0.0369778867843171
"41","BC23377_C1_27x11",0.05604668130362,0.196235453813498,0.076136900305726,0.241544637045194,0.0620326270739058,0.0615069356318479,0.11215987001544,0.0150278798824052,0.179309014928363,"BC23377_C1","27x11",0.179309014928363,0.328419035422844,0.318605144001505,0.173666805647288
"42","BC23377_C1_23x11",0.107280328712445,0.0884726689757026,0.129526122840631,0.222688164652334,0.102843521277084,0.0407833955060228,0.0588500935745784,0.00879113257936211,0.240764571881841,"BC23377_C1","23x11",0.240764571881841,0.325279120528779,0.33432281850878,0.0996334890806012
"43","BC23377_C1_28x11",0.0197629558599087,0.221159793378277,0.154036867212135,0.322551565797538,0.0727660868517546,0.018663854615254,0.059248770722621,0.0113709414324166,0.120439164130094,"BC23377_C1","28x11",0.120439164130094,0.394959616450321,0.406688594081709,0.077912625337875
"44","BC23377_C1_16x11",0.0205384891268857,0.197704320803678,0.0920058036085907,0.266110409437063,0.0371082889910392,0.0679777823925424,0.117239416439363,0.0123882919377044,0.188927197263134,"BC23377_C1","16x11",0.188927197263134,0.310248613539154,0.315606990365807,0.185217198831905
"45","BC23377_C1_18x11",0.0232683474053579,0.161852893181637,0.112178728977155,0.403125021866802,0.138759216632709,0.00416645822926385,0.0572299642112872,0.00112314308494425,0.0982962264108442,"BC23377_C1","18x11",0.0982962264108442,0.29729996956415,0.543007381584455,0.061396422440551
"46","BC23377_C1_26x11",0.0548915928937899,0.181040973629074,0.146894120811608,0.281251274438907,0.0559798411035874,0.0359525890978229,0.03877994754399,0.00657374596727042,0.19863591451395,"BC23377_C1","26x11",0.19863591451395,0.382826687334472,0.343804861509765,0.0747325366418129
"47","BC23377_C1_24x11",0.0363034824242924,0.0593087815767444,0.15468110141415,0.205749350367083,0.0337973088254109,0.0165365677696108,0.0663724509895818,0.134408222623759,0.292842734009367,"BC23377_C1","24x11",0.292842734009367,0.250293365415187,0.373954881816253,0.0829090187591926
"48","BC23377_C1_25x11",0.0462686212473197,0.0586465246145578,0.206771222040251,0.384919806348224,0.0871326439143133,0.0388962347852205,0.0114815824291626,0.00330298828659568,0.162580376334355,"BC23377_C1","25x11",0.162580376334355,0.311686367902128,0.475355438549133,0.0503778172143831
"49","BC23377_C1_13x11",0.0535926872794746,0.167675183497922,0.0556354954591876,0.319911639053279,0.048125650567275,0.0106165799853449,0.0925772061538594,0.0422394008747017,0.209626157128956,"BC23377_C1","13x11",0.209626157128956,0.276903366236584,0.410276690495256,0.103193786139204
"50","BC23377_C1_14x11",0.0445236588150352,0.113506155751239,0.12783192928083,0.454910532101444,0.057376705564981,0.0123146536679868,0.0586058331686073,0.0134544103239755,0.117476121325901,"BC23377_C1","14x11",0.117476121325901,0.285861743847104,0.525741647990401,0.0709204868365941
"51","BC23377_C1_12x11",0.0549425296487153,0.207211890169033,0.102445144073904,0.364624053856029,0.0361685016150065,0.0165235334978272,0.0710873577433975,0.00765305905940882,0.139343930336679,"BC23377_C1","12x11",0.139343930336679,0.364599563891652,0.408445614530444,0.0876108912412247
"52","BC23377_C1_22x12",0.0905952926594788,0.146858180565204,0.215483082045927,0.201914401514868,0.122669622155553,0.00623376253131196,0.0261618865926737,0.0211038093652382,0.168979962569745,"BC23377_C1","22x12",0.168979962569745,0.45293655527061,0.345687833035659,0.0323956491239857
"53","BC23377_C1_21x12",0.140272233456007,0.127598625539339,0.159922292608181,0.0429711137460319,0.11179649569002,0.020442514254852,0.127019152831035,0.0125190033953619,0.257458568479172,"BC23377_C1","21x12",0.257458568479172,0.427793151603527,0.167286612831414,0.147461667085887
"54","BC23377_C1_11x12",0.0429826097730651,0.127155733223402,0.0406115612737306,0.598249258013469,0.0887490052283892,0.00120412740201961,0.0317110848557428,0.000418392788603956,0.0689182274415781,"BC23377_C1","11x12",0.0689182274415781,0.210749904270198,0.687416656030462,0.0329152122577624
"55","BC23377_C1_30x12",0.04632841254135,0.127920616859767,0.163702178965598,0.326438680395043,0.0473931377627795,0.0833663172258826,0.04827863464556,0.0138785831618135,0.142693438442206,"BC23377_C1","30x12",0.142693438442206,0.337951208366715,0.387710401319636,0.131644951871443
"56","BC23377_C1_31x12",0.084491113968247,0.101274953518897,0.0572849990924215,0.192296694063113,0.164108013957068,0.085553489694355,0.0613550100209544,0.0251316941068737,0.22850403157807,"BC23377_C1","31x12",0.22850403157807,0.243051066579565,0.381536402127055,0.146908499715309
"57","BC23377_C1_14x12",0.0275030621521696,0.16110409961048,0.106897786267193,0.334707451104976,0.0956087887367772,0.00566845970425984,0.0828284719542769,0.00228736123791645,0.183394519231951,"BC23377_C1","14x12",0.183394519231951,0.295504948029843,0.43260360107967,0.0884969316585367
"58","BC23377_C1_16x12",0.0471710087290099,0.115841674904362,0.109810295476174,0.233992585864858,0.107615434605464,0.0428882337880007,0.086571913266488,0.00433427258853557,0.251774580777108,"BC23377_C1","16x12",0.251774580777108,0.272822979109546,0.345942293058858,0.129460147054489
"59","BC23377_C1_20x12",0.0372140229798891,0.151081774344858,0.202286020713042,0.30544240651867,0.0989066272688025,0.0130372403906078,0.0287050943732292,0.0228022236838936,0.140524589727008,"BC23377_C1","20x12",0.140524589727008,0.390581818037789,0.427151257471366,0.041742334763837
"60","BC23377_C1_29x12",0.0354985588859317,0.259862264232974,0.103102013473364,0.358478168151672,0.0945268951085833,0.040775463663777,0.0321971295192339,0.00244964176650083,0.0731098651979642,"BC23377_C1","29x12",0.0731098651979642,0.39846283659227,0.455454705026756,0.0729725931830109
"61","BC23377_C1_23x12",0.0643983594453179,0.11747630500654,0.206329354058647,0.148218635264495,0.114235138956023,0.0766134569236152,0.0137957954993608,0.00908592162334823,0.249847033222653,"BC23377_C1","23x12",0.249847033222653,0.388204018510505,0.271539695843866,0.090409252422976
"62","BC23377_C1_25x12",0.0392274244779659,0.246906657377788,0.132910066255543,0.252456753073736,0.0418778446797114,0.0319966425098217,0.0490505252754509,0.0424956465685605,0.163078439781422,"BC23377_C1","25x12",0.163078439781422,0.419044148111297,0.336830244322008,0.0810471677852726
"63","BC23377_C1_19x12",0.052676773495232,0.160286526481588,0.0920884342973588,0.427364526951486,0.0509766591229606,0.0424894820570506,0.0487458262651018,0.00436764963297678,0.121004121696246,"BC23377_C1","19x12",0.121004121696246,0.305051734274179,0.482708835707423,0.0912353083221524
"64","BC23377_C1_24x12",0.115853254055511,0.138776600906119,0.0559118497718648,0.341766188446665,0.0575677223521643,0.0218008773610601,0.0640023649109761,0.015477890026052,0.188843252169587,"BC23377_C1","24x12",0.188843252169587,0.310541704733495,0.414811800824881,0.0858032422720362
"65","BC23377_C1_28x12",0.0560856498322725,0.243449164771258,0.212320386251399,0.189586230521147,0.0850855144695032,0.0479155133101671,0.0479976408543083,0.0214655975802202,0.0960943024097248,"BC23377_C1","28x12",0.0960943024097248,0.51185520085493,0.29613734257087,0.0959131541644754
"66","BC23377_C1_26x12",0.0434309907324432,0.368782446370202,0.100849241816356,0.239168109136382,0.0614461089812971,0.0379277326914847,0.0415367119950871,0.00942570558750086,0.0974329526892471,"BC23377_C1","26x12",0.0974329526892471,0.513062678919001,0.31003992370518,0.0794644446865718
"67","BC23377_C1_27x12",0.0319708281788102,0.316526947939877,0.192958222930672,0.148713496552548,0.0207880656057938,0.139926474316641,0.0174701715116728,0.0319071696874277,0.0997386232765573,"BC23377_C1","27x12",0.0997386232765573,0.541455999049359,0.20140873184577,0.157396645828314
"68","BC23377_C1_12x12",0.072796679520423,0.211007495164936,0.161241410486637,0.217149437034618,0.0553655309860484,0.0391395767687048,0.0892443220448879,0.0124800586772581,0.141575489316487,"BC23377_C1","12x12",0.141575489316487,0.445045585171996,0.284995026697924,0.128383898813593
"69","BC23377_C1_15x12",0.0360913297800418,0.0937415120515891,0.0441771575469019,0.258395881159633,0.171954347513553,0.00878566458889616,0.0834697186994541,0.0148627423465629,0.288521646313368,"BC23377_C1","15x12",0.288521646313368,0.174009999378533,0.445212971019749,0.0922553832883503
"70","BC23377_C1_18x12",0.041816375231455,0.17891639122781,0.0943331497335963,0.261580121012662,0.083423350787838,0.0343772823876292,0.0972707142890707,0.0049462966178856,0.203336318712053,"BC23377_C1","18x12",0.203336318712053,0.315065916192861,0.349949768418386,0.1316479966767
"71","BC23377_C1_13x12",0.0815661928387344,0.116477281558592,0.0514420803686615,0.408978845918559,0.109510267929432,0.0182878111216966,0.0715548631348314,0.00332311806494621,0.138859539064547,"BC23377_C1","13x12",0.138859539064547,0.249485554765988,0.521812231912937,0.089842674256528
"72","BC23377_C1_17x12",0.0478250041868494,0.221653671652362,0.0496346337182928,0.17761420942229,0.112714081327625,0.0197592599934899,0.15847394533609,0.0057018612712982,0.206623333091704,"BC23377_C1","17x12",0.206623333091704,0.319113309557504,0.296030152021213,0.17823320532958
"73","BC23377_C1_21x13",0.0751026016320913,0.167001287013917,0.119888909826363,0.10457714883577,0.0751556575320268,0.067159157273451,0.136497358960567,0.0056087481196808,0.249009130806133,"BC23377_C1","21x13",0.249009130806133,0.361992798472371,0.185341554487478,0.203656516234018
"74","BC23377_C1_10x13",0.0865872019785577,0.259749794194471,0.152197994172432,0.209724342879236,0.0371093296190823,0.0299744961862426,0.0342007304186668,0.0117974445731075,0.178658665978205,"BC23377_C1","10x13",0.178658665978205,0.498534990345461,0.258631117071426,0.0641752266049094
"75","BC23377_C1_19x13",0.0593646682293915,0.310352938594789,0.115620056372776,0.206979694214352,0.11652548500438,0.0616963795878788,0.0226529369351766,0.00974002592717041,0.0970678151340858,"BC23377_C1","19x13",0.0970678151340858,0.485337663196957,0.333245205145902,0.0843493165230554
"76","BC23377_C1_11x13",0.0457660855985696,0.202954773862782,0.100693227115322,0.399458144826372,0.0860613003145296,0.0080210410601603,0.0713631670559064,0.00164254839172007,0.0840397117746382,"BC23377_C1","11x13",0.0840397117746382,0.349414086576674,0.487161993532622,0.0793842081160667
"77","BC23377_C1_30x13",0.0390499581934129,0.261925571394252,0.0813519234405423,0.300050684711355,0.0955282511244904,0.0576095107514129,0.0466655454318078,0.0167991834577109,0.101019371495016,"BC23377_C1","30x13",0.101019371495016,0.382327453028207,0.412378119293556,0.104275056183221
"78","BC23377_C1_31x13",0.0454795030274047,0.0704234742564233,0.104109361704062,0.360749697503037,0.0892155608578211,0.0354643914456882,0.0822314806047263,0.00412563304164036,0.208200897559197,"BC23377_C1","31x13",0.208200897559197,0.22001233898789,0.454090891402498,0.117695872050415
"79","BC23377_C1_22x13",0.0888882144949577,0.211898302391809,0.18445097425262,0.0637984348364093,0.0686227441324621,0.0601451440592791,0.0543795077419288,0.00592706039443467,0.2618896176961,"BC23377_C1","22x13",0.2618896176961,0.485237491139387,0.138348239363306,0.114524651801208
"80","BC23377_C1_20x13",0.0344143953881949,0.327422353276242,0.158205722863432,0.125205196561139,0.0524119817204775,0.0996099610305775,0.0257459060022037,0.063526002204477,0.113458480953257,"BC23377_C1","20x13",0.113458480953257,0.520042471527869,0.241143180486094,0.125355867032781
"81","BC23377_C1_25x13",0.0486203675494063,0.369140031880418,0.0991098733491075,0.100874692397876,0.0729337316906376,0.0621921082211095,0.0392594150091427,0.00522468940470671,0.202645090497596,"BC23377_C1","25x13",0.202645090497596,0.516870272778932,0.17903311349322,0.101451523230252
"82","BC23377_C1_23x13",0.0327143044781046,0.271963994262904,0.163241735997808,0.0178262171079078,0.0929347668532508,0.0420020735342856,0.0855960590684383,0.0276765879244646,0.266044260772836,"BC23377_C1","23x13",0.266044260772836,0.467920034738817,0.138437571885623,0.127598132602724
"83","BC23377_C1_26x13",0.0355589058136549,0.296449421320452,0.0979611905018584,0.329435233069057,0.0818092862865606,0.025642661437579,0.0421920024849667,0.00236120530524734,0.0885900937806245,"BC23377_C1","26x13",0.0885900937806245,0.429969517635965,0.413605724660865,0.0678346639225457
"84","BC23377_C1_29x13",0.0295508872823478,0.233057974409057,0.0519627026221995,0.467891495726582,0.0317902343217354,0.0220270385039454,0.0275241282086119,0.0930305593286583,0.0431649795968627,"BC23377_C1","29x13",0.0431649795968627,0.314571564313604,0.592712289376976,0.0495511667125573
"85","BC23377_C1_9x13",0.038878906474015,0.108691530881094,0.0764886556436782,0.522681342168904,0.105077877001349,0.00293544252505583,0.0261514620399969,0.00193372309312179,0.117161060172786,"BC23377_C1","9x13",0.117161060172786,0.224059092998787,0.629692942263375,0.0290869045650527
"86","BC23377_C1_12x13",0.0292530614818391,0.15602971287047,0.0994650022801266,0.364852457823101,0.0775548115520818,0.0248723665223459,0.0542115973822313,0.0387036857405206,0.155057304347283,"BC23377_C1","12x13",0.155057304347283,0.284747776632436,0.481110955115703,0.0790839639045772
"87","BC23377_C1_28x13",0.0330096636209834,0.405745177609598,0.110979294259841,0.222404473136098,0.0251305439618601,0.101609211671528,0.0380357008313669,0.0072480095081757,0.0558379254005495,"BC23377_C1","28x13",0.0558379254005495,0.549734135490422,0.254783026606134,0.139644912502895
"88","BC23377_C1_27x13",0.0318101154268226,0.354856753323503,0.275212257173417,0.150045301781596,0.00770433521157508,0.0902738079092117,0.0334560040766949,0.000584688421069495,0.0560567366761096,"BC23377_C1","27x13",0.0560567366761096,0.661879125923743,0.158334325414241,0.123729811985907
"89","BC23377_C1_16x13",0.04941995604854,0.0658279587946174,0.0638147577647058,0.384340122802102,0.068317822169334,0.0127421625474831,0.0475162045864643,0.00806157852065712,0.299959436766096,"BC23377_C1","16x13",0.299959436766096,0.179062672607863,0.460719523492093,0.0602583671339474
"90","BC23377_C1_24x13",0.0689918056166826,0.224239313566103,0.0868443888226224,0.14334328152772,0.0708931511787278,0.0608285285078172,0.0556839458840133,0.0272780209744574,0.261897563921856,"BC23377_C1","24x13",0.261897563921856,0.380075508005408,0.241514453680905,0.11651247439183
"91","BC23377_C1_18x13",0.0357451055780725,0.126877794236443,0.12776586785529,0.416234728589149,0.125002417209481,0.0136393520071371,0.0246854690395974,0.00891742130284447,0.121131844181985,"BC23377_C1","18x13",0.121131844181985,0.290388767669805,0.550154567101474,0.0383248210467345
"92","BC23377_C1_14x13",0.0427976708803587,0.218402816754122,0.0725867172504348,0.214034776176656,0.0388210743041545,0.0429370557441427,0.0479714035933871,0.0513914615673998,0.271057023729345,"BC23377_C1","14x13",0.271057023729345,0.333787204884915,0.30424731204821,0.0909084593375298
"93","BC23377_C1_15x13",0.0539382289545537,0.118000191318729,0.0941550896282742,0.0797322375380373,0.146237489957953,0.0127996379189686,0.0600427109323343,0.0364515051175743,0.398642908633575,"BC23377_C1","15x13",0.398642908633575,0.266093509901557,0.262421232613565,0.0728423488513029
"94","BC23377_C1_17x13",0.0447565987486568,0.22006543243408,0.0885892430704679,0.167663287446903,0.0878197972300945,0.0448307927814438,0.0674407836938196,0.022001217259345,0.256832847335189,"BC23377_C1","17x13",0.256832847335189,0.353411274253205,0.277484301936343,0.112271576475263
"95","BC23377_C1_13x13",0.0484911907277151,0.110610569194328,0.132825607347237,0.234233512895542,0.136214677254724,0.0145855716514482,0.113488976490046,0.0328468964934778,0.176702997945482,"BC23377_C1","13x13",0.176702997945482,0.29192736726928,0.403295086643744,0.128074548141494
"96","BC23377_C1_31x14",0.0290032541903198,0.30622974764622,0.101786415481255,0.0826457174734253,0.180814094994937,0.024748217726976,0.0568512928717427,0.00666812904359613,0.211253130571527,"BC23377_C1","31x14",0.211253130571527,0.437019417317795,0.270127941511958,0.0815995105987187
"97","BC23377_C1_22x14",0.0390387275926384,0.363925938141635,0.101906870810312,0.0711470283805795,0.0172349007497156,0.143718934411132,0.0590197757193078,0.0381774198394349,0.165830404355244,"BC23377_C1","22x14",0.165830404355244,0.504871536544585,0.12655934896973,0.20273871013044
"98","BC23377_C1_21x14",0.0368492846244967,0.306529916711421,0.104559495292318,0.215989888208576,0.14227028394214,0.043491716747566,0.0229227547577503,0.00810921951849208,0.11927744019724,"BC23377_C1","21x14",0.11927744019724,0.447938696628236,0.366369391669208,0.0664144715053163
"99","BC23377_C1_20x14",0.0313985761792945,0.238376398182637,0.05872400970436,0.443878775058951,0.0651541348224006,0.0747921768334878,0.0265028516734828,0.0172728914538374,0.0439001860915484,"BC23377_C1","20x14",0.0439001860915484,0.328498984066292,0.526305801335189,0.101295028506971
