"","X","Endothelial","CAFs","PVL","Plasmablasts","T.cells","Myeloid","Cancer.Epithelial","Normal.Epithelial","B.cells","sid","X1","invasive.cancer","stroma","lymphocyte","others"
"200","BC23272_D2_15x16",0.0104510552988736,0.03161780489557,0.0090379566045544,0.328701527407438,0.0413010465320433,0.0157859360476694,0.377184382409523,0.120236399903422,0.065683890900906,"BC23272_D2","15x16",0.377184382409523,0.051106816798998,0.435686464840387,0.136022335951091
"201","BC23272_D2_5x16",0.00445822720525102,0.129445654373941,0.231863246628711,0.202330047009273,0.0286770737097267,0.0161936659883386,0.303450564438674,0.0481413880987528,0.0354401325473332,"BC23272_D2","5x16",0.303450564438674,0.365767128207903,0.266447253266333,0.0643350540870914
"202","BC23272_D2_6x16",0.00955450556047237,0.105788675199795,0.0104340260356227,0.322903936964055,0.0615623789018525,0.0505063677863997,0.333926666604338,0.0509330815213976,0.0543903614260667,"BC23272_D2","6x16",0.333926666604338,0.12577720679589,0.438856677291974,0.101439449307797
"203","BC23272_D2_17x16",0.000870237665105733,0.153083464526953,0.00217128185381329,0.197628849057476,0.00425861719741427,0.0596586884041665,0.547788564824181,0.032836510828285,0.0017037856426052,"BC23272_D2","17x16",0.547788564824181,0.156124984045872,0.203591251897495,0.0924951992324515
"204","BC23272_D2_4x16",0.00336684819160048,0.17553735316928,0.0540152164504033,0.112069740779808,0.0417948775530471,0.0161853805512984,0.308926716062771,0.170439188757646,0.117664678484146,"BC23272_D2","4x16",0.308926716062771,0.232919417811284,0.271529296817001,0.186624569308944
"205","BC23272_D2_2x16",0.00627182336654726,0.191605066197459,0.0970916109162467,0.0766595190986831,0.000145217684694612,0.126777762260629,0.467971110231011,0.0331735030482839,0.000304387196445188,"BC23272_D2","2x16",0.467971110231011,0.294968500480253,0.0771091239798229,0.159951265308913
"206","BC23272_D2_3x16",0.00539627106141392,0.208124712674863,0.0181136783962586,0.319936663839017,0.000957297647885573,0.160469210043194,0.275635258046176,0.00960443212659735,0.00176247616459369,"BC23272_D2","3x16",0.275635258046176,0.231634662132536,0.322656437651496,0.170073642169791
"207","BC23272_D2_20x17",0.00160831385755271,0.113834537626342,0.083563841342911,0.279987209953839,0.0119735450638886,0.0151332683166421,0.398285961478565,0.0853781857989852,0.010235136561274,"BC23272_D2","20x17",0.398285961478565,0.199006692826806,0.302195891579002,0.100511454115627
"208","BC23272_D2_9x17",8.74927789006566e-05,0.0331745771485939,0.0134920800911737,0.668815515122903,2.50901464090553e-05,0.00375674378030941,0.278753326799627,0.00189234564381772,2.82848826482236e-06,"BC23272_D2","9x17",0.278753326799627,0.0467541500186683,0.668843433757577,0.00564908942412713
"209","BC23272_D2_11x17",0.00181150076717678,0.1610047710094,0.0149502549998029,0.174648270641794,0.00927521879289954,0.0490501447307545,0.489739433143159,0.076105254610384,0.0234151513046296,"BC23272_D2","11x17",0.489739433143159,0.17776652677638,0.207338640739323,0.125155399341139
"210","BC23272_D2_27x17",0.00258798969858148,0.0668665570832813,0.00925204424796005,0.53668034744271,0.00531009388261191,0.0720687411964158,0.261869665037044,0.0313897286167803,0.0139748327946156,"BC23272_D2","27x17",0.261869665037044,0.0787065910298228,0.555965274119937,0.103458469813196
"211","BC23272_D2_22x17",0.00502038725296694,0.0788659139706624,0.0263257253209053,0.307673885805899,0.0102723179611449,0.0151885586316158,0.430673001022377,0.0621991774060382,0.0637810326283904,"BC23272_D2","22x17",0.430673001022377,0.110212026544535,0.381727236395434,0.077387736037654
"212","BC23272_D2_6x17",0.00935215553022637,0.120066964020926,0.0527579083396953,0.359334128177938,0.0352229245609233,0.0554769251152048,0.228223687166273,0.0379977740191246,0.101567533069689,"BC23272_D2","6x17",0.228223687166273,0.182177027890848,0.49612458580855,0.0934746991343294
"213","BC23272_D2_8x17",0.00668513496531687,0.123703298827064,0.0159303002620546,0.391947549789927,0.00698304534461161,0.086723786017733,0.280916817533294,0.0750858958189015,0.0120241714410983,"BC23272_D2","8x17",0.280916817533294,0.146318734054435,0.410954766575637,0.161809681836635
"214","BC23272_D2_19x17",0.00644672595206748,0.0856161643378386,0.0298628132315247,0.184100730367385,0.0440606829019637,0.0971824926189061,0.407403836491191,0.0870012519112468,0.0583253021878764,"BC23272_D2","19x17",0.407403836491191,0.121925703521431,0.286486715457225,0.184183744530153
"215","BC23272_D2_21x17",0.000817174006990868,0.0649494830685477,0.0579052182042924,0.396179084679623,0.0175990662992792,0.0394682411929285,0.374974989629704,0.0235288809183767,0.0245778620002576,"BC23272_D2","21x17",0.374974989629704,0.123671875279831,0.43835601297916,0.0629971221113052
"216","BC23272_D2_23x17",0.00364005045201763,0.0902570035493943,0.0108204946709341,0.368015779053626,0.0189604934707952,0.0653304592311277,0.302970460085759,0.0696388505765582,0.0703664089097877,"BC23272_D2","23x17",0.302970460085759,0.104717548672346,0.457342681434209,0.134969309807686
"217","BC23272_D2_16x17",0.00154078821922135,0.0926463641134287,0.0217310056541714,0.166238626006296,0.0023996987086111,0.0413018694194969,0.649299344131947,0.0168596230561249,0.00798268069070232,"BC23272_D2","16x17",0.649299344131947,0.115918157986821,0.176621005405609,0.0581614924756218
"218","BC23272_D2_18x17",0.00714125085858287,0.104124070892812,0.0181514469215893,0.257534347471772,0.0260204097805429,0.0522244703457727,0.377745135078097,0.108764668368082,0.0482942002827498,"BC23272_D2","18x17",0.377745135078097,0.129416768672984,0.331848957535065,0.160989138713855
"219","BC23272_D2_25x17",0.00566292554557586,0.0341860971648033,0.0394354240280975,0.293674620897463,0.0342630771021126,0.0470386173797773,0.394861061416997,0.113049775422294,0.0378284010428804,"BC23272_D2","25x17",0.394861061416997,0.0792844467384767,0.365766099042456,0.160088392802071
"220","BC23272_D2_26x17",0.0379366574204725,0.0894140720644426,0.0508107833256387,0.236691351203736,0.0467507444766982,0.128147410112277,0.262038840693302,0.0910044758921716,0.0572056648112607,"BC23272_D2","26x17",0.262038840693302,0.178161512810554,0.340647760491695,0.219151886004449
"221","BC23272_D2_10x17",0.00807651171445718,0.0724241628254082,0.061214381221155,0.216161055254073,0.00984666253333381,0.00317599457623484,0.572846547897275,0.0353236367342601,0.0209310472438025,"BC23272_D2","10x17",0.572846547897275,0.14171505576102,0.246938765031209,0.0384996313104949
"222","BC23272_D2_13x17",0.00668973185841579,0.0988848147894864,0.0108156767604057,0.297638905542975,0.0342523776465508,0.0726218015308914,0.350937633043168,0.0374223895634902,0.0907366692646165,"BC23272_D2","13x17",0.350937633043168,0.116390223408308,0.422627952454142,0.110044191094382
"223","BC23272_D2_14x17",0.0100017887660638,0.0466138200526639,0.108658421677218,0.167436199227853,0.0412522640859965,0.0566147619032895,0.397710786105372,0.0570666320393947,0.114645326142148,"BC23272_D2","14x17",0.397710786105372,0.165274030495946,0.323333789455997,0.113681393942684
"224","BC23272_D2_17x17",0.00378892613588516,0.149875476117337,0.057492586297599,0.205465203073823,0.0191115400373031,0.033495542858354,0.435411094315633,0.0485781448445832,0.0467814863194821,"BC23272_D2","17x17",0.435411094315633,0.211156988550821,0.271358229430608,0.0820736877029372
"225","BC23272_D2_7x17",0.00195885071624444,0.107391746576643,0.0485896846457717,0.413077343626479,0.00777629331786265,0.0597066495859141,0.25783447433893,0.074574270288927,0.0290906869032293,"BC23272_D2","7x17",0.25783447433893,0.157940281938659,0.449944323847571,0.134280919874841
"226","BC23272_D2_24x17",0.00789316464204524,0.0965355361936155,0.0100857964465055,0.600141715920952,0.00271284766942348,0.0529539458843664,0.200669553727957,0.0113951911122111,0.0176122484029237,"BC23272_D2","24x17",0.200669553727957,0.114514497282166,0.620466811993299,0.0643491369965775
"227","BC23272_D2_15x17",0.00692370163396577,0.152587982232013,0.0088160157756007,0.128954582739619,0.0196128534487407,0.00616506609101046,0.52776421143099,0.076537897764895,0.0726376888831655,"BC23272_D2","15x17",0.52776421143099,0.168327699641579,0.221205125071525,0.0827029638559055
"228","BC23272_D2_12x17",0.0172812136681932,0.0584094859553838,0.0192671689053824,0.382292082442127,0.0237400012752897,0.0534222186422052,0.39629488869799,0.0182432615819807,0.0310496788314475,"BC23272_D2","12x17",0.39629488869799,0.0949578685289594,0.437081762548864,0.0716654802241859
"229","BC23272_D2_5x17",0.00567355732677803,0.193223777836317,0.0260779911929365,0.266103153563628,0.0347839150352576,0.0978601125614409,0.095420568571486,0.0531442390415472,0.227712684870608,"BC23272_D2","5x17",0.095420568571486,0.224975326356032,0.528599753469494,0.151004351602988
"230","BC23272_D2_4x17",0.00217550457501644,0.164535563201751,0.0227750497437044,0.446502073939783,0.00228197363651178,0.0817983936100249,0.245360115678047,0.0261385182158292,0.00843280739933213,"BC23272_D2","4x17",0.245360115678047,0.189486117520472,0.457216854975627,0.107936911825854
"231","BC23272_D2_22x18",0.0062970559225995,0.133488811932656,0.0265998967766346,0.476115483595407,0.0333229079440588,0.0875857189703903,0.184510197378097,0.0229068262369846,0.0291731012431713,"BC23272_D2","22x18",0.184510197378097,0.16638576463189,0.538611492782637,0.110492545207375
"232","BC23272_D2_20x18",0.00492832096109275,0.0683014742325681,0.00524027122869438,0.381208180441125,0.0155469267243269,0.0613779062708828,0.393229333416831,0.0408482844135798,0.0293193023108991,"BC23272_D2","20x18",0.393229333416831,0.0784700664223552,0.426074409476351,0.102226190684463
"233","BC23272_D2_29x18",0.00167838738927948,0.095187847146058,0.0263553715061212,0.486551733392433,0.0124502373753522,0.038392884511222,0.271953368510044,0.0444991056995304,0.02293106446996,"BC23272_D2","29x18",0.271953368510044,0.123221606041459,0.521933035237745,0.0828919902107524
"234","BC23272_D2_27x18",0.00553184550423564,0.103790577960257,0.00915636261867808,0.366560488441724,0.0174853148890027,0.0408718294813293,0.263875788588689,0.0602265953207164,0.132501197195368,"BC23272_D2","27x18",0.263875788588689,0.118478786083171,0.516547000526095,0.101098424802046
"235","BC23272_D2_21x18",0.00817994883927418,0.0575824116135554,0.0145374166165991,0.278112287128767,0.00136726030570592,0.0422862180955385,0.593888720720315,0.00324819942552338,0.000797537254720819,"BC23272_D2","21x18",0.593888720720315,0.0802997770694287,0.280277084689194,0.0455344175210619
"236","BC23272_D2_25x18",0.013827113200419,0.148552284157156,0.0235623345265138,0.209144514338606,0.0245404991050616,0.079986997314312,0.438924041542742,0.0390569182866214,0.022405297528568,"BC23272_D2","25x18",0.438924041542742,0.185941731884089,0.256090310972236,0.119043915600933
"237","BC23272_D2_7x18",0.00975687578097364,0.114449572792967,0.0470124812197571,0.091985504268621,0.0255308253001113,0.0609680282644649,0.449606903011085,0.105514905676828,0.095174903685192,"BC23272_D2","7x18",0.449606903011085,0.171218929793698,0.212691233253924,0.166482933941293
"238","BC23272_D2_11x18",0.00124335960988994,0.141136621261815,0.00402217651656577,0.250007900228122,0.00160017043731423,0.133160858673944,0.444741437781115,0.0224022247648846,0.00168525072634971,"BC23272_D2","11x18",0.444741437781115,0.146402157388271,0.253293321391786,0.155563083438829
"239","BC23272_D2_8x18",0.00650112195846714,0.18558195710358,0.0459256934182515,0.214397043297235,0.0100331122497599,0.0291027743793574,0.274768378584484,0.173608269018385,0.0600816499904802,"BC23272_D2","8x18",0.274768378584484,0.238008772480299,0.284511805537475,0.202711043397742
"240","BC23272_D2_10x18",0.0133000879862817,0.136340203396055,0.019776585237855,0.224016851929336,0.0164291751515738,0.0413952339312209,0.491874584590688,0.0290572848404113,0.0278099929365781,"BC23272_D2","10x18",0.491874584590688,0.169416876620192,0.268256020017488,0.0704525187716322
"241","BC23272_D2_24x18",0.00287340363324586,0.112474627796462,0.0118913080028261,0.292724105230016,0.0499924730697075,0.0442362518619569,0.385154150098451,0.0343689662857375,0.0662847140215979,"BC23272_D2","24x18",0.385154150098451,0.127239339432534,0.409001292321321,0.0786052181476944
"242","BC23272_D2_14x18",0.0036898331545979,0.164919226230584,0.00262242317585421,0.348290056830748,0.0103622362214679,0.0369923416364589,0.354557826460266,0.0519439593224614,0.026622096967561,"BC23272_D2","14x18",0.354557826460266,0.171231482561036,0.385274390019777,0.0889363009589203
"243","BC23272_D2_19x18",0.00256889875542881,0.0755172864546221,0.00656447341846641,0.365102361737721,0.0304556984823443,0.0431820699009944,0.359164369255977,0.0535629196553152,0.0638819223391314,"BC23272_D2","19x18",0.359164369255977,0.0846506586285173,0.459439982559197,0.0967449895563096
"244","BC23272_D2_13x18",0.0111495452310022,0.101432377769476,0.0090477913212506,0.385552690046953,0.0176801657692785,0.0464782715897571,0.293854081584302,0.0828373475556772,0.0519677291323042,"BC23272_D2","13x18",0.293854081584302,0.121629714321729,0.455200584948536,0.129315619145434
"245","BC23272_D2_23x18",0.00579696202938725,0.0914777722787067,0.0391927262578448,0.261682194458723,0.00913042232344616,0.0271586213608455,0.497679103373905,0.0434117592175092,0.0244704386996325,"BC23272_D2","23x18",0.497679103373905,0.136467460565939,0.295283055481802,0.0705703805783547
"246","BC23272_D2_15x18",0.00279178641494167,0.131463444646451,0.0249386955938792,0.474535916368431,0.00664847504735025,0.0262513865598553,0.284748598213093,0.0341062663792509,0.0145154307767474,"BC23272_D2","15x18",0.284748598213093,0.159193926655272,0.495699822192529,0.0603576529391062
"247","BC23272_D2_16x18",0.000381138064011622,0.063396360291682,0.00131126475310189,0.304875654630214,0.0039896948675715,0.0841323150064585,0.500281084203949,0.0278218784138276,0.0138106097691834,"BC23272_D2","16x18",0.500281084203949,0.0650887631087955,0.322675959266969,0.111954193420286
"248","BC23272_D2_28x18",0.00506345117321318,0.0705726190319714,0.0210409609562395,0.265211195753527,0.0164325770115957,0.119601947971963,0.430573882324685,0.0409305483671934,0.0305728174096119,"BC23272_D2","28x18",0.430573882324685,0.0966770311614241,0.312216590174735,0.160532496339156
"249","BC23272_D2_5x18",0.00129845169064776,0.113864273698999,0.034000068489131,0.303858154330637,0.00924208226073809,0.0672055422210052,0.37299126664696,0.0854711945461336,0.0120689661157476,"BC23272_D2","5x18",0.37299126664696,0.149162793878778,0.325169202707123,0.152676736767139
"250","BC23272_D2_6x18",0.00430759082459898,0.150095734628577,0.017447618911115,0.335684888988946,0.0318865566727064,0.109114154773612,0.255536441072779,0.0592296733155574,0.036697340812108,"BC23272_D2","6x18",0.255536441072779,0.171850944364291,0.40426878647376,0.168343828089169
"251","BC23272_D2_9x18",0.00367616710079964,0.222630192417589,0.0255256890410065,0.139024233272857,0.00841826364244881,0.0698661443792904,0.401350206518745,0.105783649988819,0.0237254536384442,"BC23272_D2","9x18",0.401350206518745,0.251832048559395,0.17116795055375,0.175649794368109
"252","BC23272_D2_26x18",0.00680446422669197,0.151802172835431,0.0123543977501317,0.257030073534899,0.0884199260982097,0.16001163790464,0.189450502398629,0.033096948979799,0.101029876271569,"BC23272_D2","26x18",0.189450502398629,0.170961034812255,0.446479875904678,0.193108586884439
"253","BC23272_D2_12x18",0.00216512599001158,0.0325619750496048,0.00355968092303933,0.0487543317235043,0.00661542287687434,0.033150736487317,0.813344446844119,0.0475076827598214,0.0123405973457083,"BC23272_D2","12x18",0.813344446844119,0.0382867819626557,0.067710351946087,0.0806584192471384
"254","BC23272_D2_4x18",0.0189766766209787,0.133850936110576,0.0409563605844393,0.0324444071203433,0.0043210118631322,0.0296085483048701,0.663579155001175,0.0740889639379873,0.0021739404564975,"BC23272_D2","4x18",0.663579155001175,0.193783973315994,0.038939359439973,0.103697512242857
"255","BC23272_D2_17x18",0.000694117150805348,0.0329764639007931,0.00398432034573426,0.297405505568661,0.00196535619054345,0.0128728450690376,0.581942134573354,0.0645050803126338,0.00365417688843791,"BC23272_D2","17x18",0.581942134573354,0.0376549013973327,0.303025038647642,0.0773779253816714
"256","BC23272_D2_22x19",0.0042292101316673,0.122582086608338,0.1008548262418,0.283733801468148,0.0188901336362132,0.028463142110782,0.394616415541401,0.0336558646870273,0.0129745195746235,"BC23272_D2","22x19",0.394616415541401,0.227666122981805,0.315598454678985,0.0621190067978093
"257","BC23272_D2_9x19",0.00531375202816175,0.248791269542072,0.0537489506979367,0.130779357521277,0.00593721543617817,0.0687911606196253,0.410249060901924,0.0666308940174627,0.00975833923536208,"BC23272_D2","9x19",0.410249060901924,0.30785397226817,0.146474912192817,0.135422054637088
"258","BC23272_D2_21x19",0.00569013113702038,0.0656962453937363,0.0437427372076985,0.596778987412854,0.0181928752621984,0.0395886445842076,0.154024095765567,0.0227285587025126,0.0535577245342056,"BC23272_D2","21x19",0.154024095765567,0.115129113738455,0.668529587209258,0.0623172032867202
"259","BC23272_D2_20x19",0.00830005657883527,0.0975228734465099,0.0424172657503479,0.436547482065623,0.00900699293195408,0.0330779781746828,0.30448928721745,0.052238185410774,0.0163998784238233,"BC23272_D2","20x19",0.30448928721745,0.148240195775693,0.4619543534214,0.0853161635854568
"260","BC23272_D2_11x19",0.00186759080789078,0.0722978103484535,0.00530939054102589,0.133693941710937,0.005374755375107,0.0310983920394809,0.675176077408051,0.0631533966397081,0.0120286451293456,"BC23272_D2","11x19",0.675176077408051,0.0794747916973702,0.15109734221539,0.094251788679189
"261","BC23272_D2_29x19",0.0121468012242957,0.153035237628051,0.00291389277136852,0.258113519446103,0.0983548784184093,0.104357553306151,0.212449877711627,0.110262169821555,0.0483660696724394,"BC23272_D2","29x19",0.212449877711627,0.168095931623715,0.404834467536952,0.214619723127706
"262","BC23272_D2_24x19",0.00416269493095336,0.0600977870109378,0.032740131354276,0.185513794646301,0.168693346521303,0.0330489408301136,0.185367220783322,0.0417076449515814,0.288668438971213,"BC23272_D2","24x19",0.185367220783322,0.0970006132961672,0.642875580138817,0.074756585781695
"263","BC23272_D2_16x19",0.00246048391987466,0.111486092747833,0.0203666280071657,0.341794951160527,0.00737856459196806,0.0420591664699057,0.403024475422724,0.0581526874117106,0.0132769502682911,"BC23272_D2","16x19",0.403024475422724,0.134313204674873,0.362450466020786,0.100211853881616
"264","BC23272_D2_19x19",0.00361291611045785,0.088203685050107,0.00457184961317722,0.35702783688193,0.00224981484225799,0.0256821928557689,0.448674169474533,0.0553663164211997,0.0146112187505685,"BC23272_D2","19x19",0.448674169474533,0.0963884507737421,0.373888870474756,0.0810485092769686
"265","BC23272_D2_26x19",0.0155291809799224,0.163069750182256,0.078401671562216,0.207298064752884,0.0270056913998344,0.221892171501801,0.151263382577659,0.0403120446433572,0.0952280424000697,"BC23272_D2","26x19",0.151263382577659,0.257000602724394,0.329531798552788,0.262204216145158
"266","BC23272_D2_8x19",0.00233365595338152,0.123902600278307,0.0114733959227886,0.342101412152163,0.00791881979876376,0.0290021180994126,0.3718812149427,0.0872450535646985,0.0241417292877861,"BC23272_D2","8x19",0.3718812149427,0.137709652154477,0.374161961238713,0.116247171664111
"267","BC23272_D2_18x19",0.00212281836412763,0.0763902457432961,0.00668761405160496,0.27569909590555,0.0143484547700388,0.0453508133114461,0.483377272890781,0.0431612040964303,0.0528624808667251,"BC23272_D2","18x19",0.483377272890781,0.0852006781590287,0.342910031542314,0.0885120174078764
"268","BC23272_D2_5x19",0.0137547108974294,0.0965863223526508,0.133330032638688,0.300793458409634,0.0111223141481785,0.0693261556876566,0.222129613212123,0.127557985772807,0.0253994068808327,"BC23272_D2","5x19",0.222129613212123,0.243671065888768,0.337315179438645,0.196884141460464
"269","BC23272_D2_7x19",0.00348832683030852,0.172477873232206,0.00350091346122577,0.243140634572006,0.00720581237018815,0.0513959205179299,0.434746344539313,0.0419274838785203,0.0421166905983021,"BC23272_D2","7x19",0.434746344539313,0.17946711352374,0.292463137540496,0.0933234043964502
"270","BC23272_D2_10x19",0.00300104436283916,0.107266177692178,0.00704487564722805,0.0334526031890869,0.00116707111501838,0.096433770220971,0.736391399539415,0.0130931529539436,0.00214990527932018,"BC23272_D2","10x19",0.736391399539415,0.117312097702245,0.0367695795834255,0.109526923174915
"271","BC23272_D2_23x19",0.00783638740706208,0.0770746776936607,0.0264226463062751,0.333249835442177,0.083735791501968,0.031835603946804,0.285105946341423,0.0819376960304072,0.0728014153302235,"BC23272_D2","23x19",0.285105946341423,0.111333711406998,0.489787042274369,0.113773299977211
"272","BC23272_D2_13x19",0.00199762573126859,0.217013555663325,0.0398298893184032,0.195215232838052,0.00629421215646235,0.040535332426218,0.458752965028076,0.0291862675026763,0.0111749193355193,"BC23272_D2","13x19",0.458752965028076,0.258841070712997,0.212684364330034,0.0697215999288943
"273","BC23272_D2_15x19",0.00386629160579908,0.173432352868502,0.0314591791523641,0.385161170864067,0.00767503426414274,0.110232833557862,0.263305079103811,0.0146010427133774,0.0102670158700756,"BC23272_D2","15x19",0.263305079103811,0.208757823626665,0.403103220998285,0.124833876271239
"274","BC23272_D2_17x19",0.00210818680417031,0.151548264781063,0.0471950335531779,0.199215996602867,0.00495319610840496,0.151994855134027,0.359196709949584,0.0738766501561793,0.00991110691052506,"BC23272_D2","17x19",0.359196709949584,0.200851485138411,0.214080299621797,0.225871505290206
"275","BC23272_D2_25x19",0.010876054899613,0.0893235434124947,0.0120345044814038,0.377156024653698,0.0539337004391284,0.0865930624225546,0.208873817337851,0.0325068148476506,0.128702477505606,"BC23272_D2","25x19",0.208873817337851,0.112234102793511,0.559792202598432,0.119099877270205
"276","BC23272_D2_27x19",0.0056469526766483,0.13540409505614,0.0400277811007393,0.138592452676821,0.101074231960699,0.0855601436839233,0.250457519638202,0.0785355394695169,0.16470128373731,"BC23272_D2","27x19",0.250457519638202,0.181078828833528,0.40436796837483,0.16409568315344
"277","BC23272_D2_28x19",0.0015428942864863,0.0637415205227338,0.000868453395801105,0.491494479041172,0.0250305557628678,0.0677395051688026,0.292561189546613,0.0284716287409933,0.0285497735345303,"BC23272_D2","28x19",0.292561189546613,0.0661528682050212,0.54507480833857,0.0962111339097959
"278","BC23272_D2_14x19",0.00632266294289631,0.110084174706737,0.00842314013836254,0.190546175389214,0.0426123860780217,0.051157643221936,0.379871087672869,0.0430564308194986,0.167926299030465,"BC23272_D2","14x19",0.379871087672869,0.124829977787996,0.401084860497701,0.0942140740414346
"279","BC23272_D2_4x19",0.00329413512092752,0.0587882273769336,0.0606873408481699,0.293127372446252,0.00521177382682272,0.0270266199215242,0.529569656428553,0.0144521595216901,0.00784271450912687,"BC23272_D2","4x19",0.529569656428553,0.122769703346031,0.306181860782202,0.0414787794432143
"280","BC23272_D2_6x19",0.00721835424108074,0.184017398454554,0.0335511219405976,0.0596258965210437,0.00963115465302239,0.136167247216724,0.468328393072835,0.085166800137338,0.0162936337628054,"BC23272_D2","6x19",0.468328393072835,0.224786874636232,0.0855506849368715,0.221334047354062
"281","BC23272_D2_12x19",0.0076777490148177,0.209234530251129,0.033622642300615,0.297721536180552,0.00792925506328169,0.0608969984322496,0.333001742100115,0.0311716294329041,0.0187439172243353,"BC23272_D2","12x19",0.333001742100115,0.250534921566562,0.324394708468169,0.0920686278651537
"282","BC23272_D2_18x20",0.00426814035491587,0.138262254859578,0.00846930686567427,0.567077303235607,0.00849419430418293,0.034764228827502,0.168942498006207,0.0358196710235907,0.0339024025227426,"BC23272_D2","18x20",0.168942498006207,0.150999702080168,0.609473900062533,0.0705838998510927
"283","BC23272_D2_11x20",0.00197899799744223,0.0385048456646807,0.00737470205726096,0.0764050771256292,0.00721221382194436,0.0135911004237627,0.775737761515561,0.0727894062120422,0.00640589518167639,"BC23272_D2","11x20",0.775737761515561,0.0478585457193839,0.09002318612925,0.0863805066358049
"284","BC23272_D2_20x20",0.00178944243068934,0.0869443060132164,0.00419248766686146,0.359456185040205,0.00804318675425286,0.0656945594017078,0.430439136619771,0.0278263753887539,0.0156143206845417,"BC23272_D2","20x20",0.430439136619771,0.0929262361107672,0.383113692479,0.0935209347904617
"285","BC23272_D2_22x20",0.00607530851716054,0.154532748895496,0.0357619440418305,0.287431038424426,0.034956636175058,0.0454972435656053,0.321646197158175,0.0595937313745909,0.0545051518476576,"BC23272_D2","22x20",0.321646197158175,0.196370001454487,0.376892826447142,0.105090974940196
"286","BC23272_D2_30x20",0.00281886621044645,0.0969199513114762,0.0578766578691349,0.257951463123077,0.0190391406653084,0.0172202137765566,0.26383745103529,0.237935971623446,0.0464002843852644,"BC23272_D2","30x20",0.26383745103529,0.157615475391058,0.32339088817365,0.255156185400003
"287","BC23272_D2_24x20",0.00997026804394989,0.186918129932235,0.0198149462015535,0.183842961630781,0.0148440127778432,0.125258208896431,0.382756334047072,0.0445745784853594,0.032020559984775,"BC23272_D2","24x20",0.382756334047072,0.216703344177738,0.230707534393399,0.16983278738179
"288","BC23272_D2_29x20",0.00466942628259451,0.0584868693045535,0.00992498504373258,0.487072119880042,0.0172869850118243,0.0259689875089113,0.325249637716719,0.0375400957210307,0.0338008935305914,"BC23272_D2","29x20",0.325249637716719,0.0730812806308806,0.538159998422458,0.063509083229942
"289","BC23272_D2_10x20",0.00369616360489867,0.0390935884875137,0.00709592343467052,0.238292891379836,0.00841255972377526,0.0434546757828549,0.617428709491154,0.0340291138975666,0.00849637419773024,"BC23272_D2","10x20",0.617428709491154,0.0498856755270829,0.255201825301342,0.0774837896804215
"290","BC23272_D2_21x20",0.00589327699160081,0.110553830069186,0.00818745845049497,0.394398956340299,0.0187795541816079,0.0320897008011584,0.364254270111813,0.0132209184635281,0.0526220345903121,"BC23272_D2","21x20",0.364254270111813,0.124634565511282,0.465800545112219,0.0453106192646865
"291","BC23272_D2_19x20",0.00199443802372042,0.0470359970253605,0.00638821094949349,0.576940857218662,0.00354791219798892,0.00647910634109685,0.33556828732167,0.0167894923701936,0.00525569855181377,"BC23272_D2","19x20",0.33556828732167,0.0554186459985744,0.585744467968465,0.0232685987112905
"292","BC23272_D2_16x20",0.000592831267835636,0.05316878872387,0.000525903798830421,0.0563828155119493,0.000295309334483123,0.0368385658907252,0.842768308098125,0.00929800121166532,0.000129476162515466,"BC23272_D2","16x20",0.842768308098125,0.0542875237905361,0.0568076010089479,0.0461365671023905
"293","BC23272_D2_13x20",0.00476444859901014,0.0670275386800441,0.00339794556317152,0.147689671236051,0.00642017808191804,0.0495633516866327,0.693963682902998,0.0176637260752645,0.00950945717491054,"BC23272_D2","13x20",0.693963682902998,0.0751899328422258,0.16361930649288,0.0672270777618972
"294","BC23272_D2_9x20",0.00237154537344165,0.0667686266977572,0.014180011298638,0.22628103999291,0.0449118958565216,0.0262256729728443,0.418877282410215,0.0660867439926494,0.134297181405023,"BC23272_D2","9x20",0.418877282410215,0.0833201833698368,0.405490117254455,0.0923124169654937
"295","BC23272_D2_23x20",0.00131245772635206,0.100050844414379,0.00968108428334834,0.431902659483175,0.0153255059413779,0.0849980775982204,0.216669832719655,0.0694975300891575,0.0705620077443344,"BC23272_D2","23x20",0.216669832719655,0.111044386424079,0.517790173168887,0.154495607687378
"296","BC23272_D2_26x20",0.0105002367058911,0.0716336197310138,0.0451991175513156,0.37947309840162,0.0280881406706299,0.110549459601926,0.254838594230094,0.0438591559380791,0.0558585771694302,"BC23272_D2","26x20",0.254838594230094,0.12733297398822,0.46341981624168,0.154408615540005
"297","BC23272_D2_25x20",0.00705020764442943,0.139395906226363,0.012394865659974,0.0924851722927698,0.0141637427140777,0.119762677427011,0.527415304028335,0.0461546494948264,0.0411774745122134,"BC23272_D2","25x20",0.527415304028335,0.158840979530766,0.147826389519061,0.165917326921837
"298","BC23272_D2_27x20",0.0208644696567946,0.133581760005931,0.00128222133077741,0.178771898163226,0.0723568461657286,0.123882619388155,0.336138239001336,0.0276030456415339,0.105518900646517,"BC23272_D2","27x20",0.336138239001336,0.155728450993503,0.356647644975472,0.151485665029689
"299","BC23272_D2_8x20",0.00359500460143598,0.114885364824006,0.0186775194332714,0.253282735868353,0.00794755561829443,0.047786685723352,0.513886524797963,0.0291145667962711,0.0108240423370519,"BC23272_D2","8x20",0.513886524797963,0.137157888858713,0.272054333823699,0.0769012525196231
